Date,Open,High,Low,Close,Adj Close,Volume
2013-02-14,2.740000,2.750000,2.690000,2.750000,2.750000,13289000
2013-02-15,2.770000,2.790000,2.700000,2.710000,2.710000,10718400
2013-02-19,2.750000,2.820000,2.730000,2.820000,2.820000,19819200
2013-02-20,2.840000,2.840000,2.680000,2.700000,2.700000,21361700
2013-02-21,2.690000,2.690000,2.520000,2.600000,2.600000,30776300
2013-02-22,2.640000,2.670000,2.550000,2.610000,2.610000,20254200
2013-02-25,2.640000,2.650000,2.530000,2.530000,2.530000,16946200
2013-02-26,2.540000,2.550000,2.440000,2.460000,2.460000,17584400
2013-02-27,2.480000,2.550000,2.450000,2.530000,2.530000,10653100
2013-02-28,2.560000,2.570000,2.480000,2.490000,2.490000,11378900
2013-03-01,2.500000,2.510000,2.420000,2.420000,2.420000,19689400
2013-03-04,2.440000,2.450000,2.360000,2.400000,2.400000,14570000
2013-03-05,2.450000,2.470000,2.400000,2.430000,2.430000,13958900
2013-03-06,2.450000,2.460000,2.400000,2.430000,2.430000,10834600
2013-03-07,2.440000,2.570000,2.430000,2.550000,2.550000,21089800
2013-03-08,2.570000,2.640000,2.520000,2.560000,2.560000,11330600
2013-03-11,2.570000,2.600000,2.510000,2.590000,2.590000,13393400
2013-03-12,2.590000,2.630000,2.570000,2.610000,2.610000,9510100
2013-03-13,2.620000,2.630000,2.570000,2.600000,2.600000,7482100
2013-03-14,2.620000,2.630000,2.580000,2.630000,2.630000,9222000
2013-03-15,2.600000,2.620000,2.580000,2.600000,2.600000,15805100
2013-03-18,2.590000,2.680000,2.550000,2.650000,2.650000,12996000
2013-03-19,2.660000,2.700000,2.620000,2.670000,2.670000,19316200
2013-03-20,2.700000,2.750000,2.690000,2.750000,2.750000,13502800
2013-03-21,2.730000,2.750000,2.630000,2.640000,2.640000,17021600
2013-03-22,2.660000,2.670000,2.530000,2.540000,2.540000,18524100
2013-03-25,2.570000,2.600000,2.490000,2.510000,2.510000,11266100
2013-03-26,2.520000,2.540000,2.500000,2.540000,2.540000,6330300
2013-03-27,2.500000,2.620000,2.500000,2.550000,2.550000,5902600
2013-03-28,2.550000,2.570000,2.520000,2.550000,2.550000,4866900
2013-04-01,2.540000,2.570000,2.420000,2.440000,2.440000,14464800
2013-04-02,2.450000,2.450000,2.380000,2.390000,2.390000,11427400
2013-04-03,2.400000,2.410000,2.320000,2.320000,2.320000,14485800
2013-04-04,2.340000,2.370000,2.320000,2.330000,2.330000,11177500
2013-04-05,2.300000,2.310000,2.280000,2.290000,2.290000,13725000
2013-04-08,2.310000,2.610000,2.260000,2.590000,2.590000,44767800
2013-04-09,2.580000,2.630000,2.440000,2.630000,2.630000,33886600
2013-04-10,2.650000,2.660000,2.570000,2.610000,2.610000,20686300
2013-04-11,2.550000,2.570000,2.460000,2.520000,2.520000,12946700
2013-04-12,2.500000,2.500000,2.430000,2.480000,2.480000,10712600
2013-04-15,2.450000,2.470000,2.400000,2.400000,2.400000,11522300
2013-04-16,2.430000,2.440000,2.400000,2.440000,2.440000,10954300
2013-04-17,2.410000,2.470000,2.400000,2.400000,2.400000,14829200
2013-04-18,2.400000,2.560000,2.290000,2.510000,2.510000,27340500
2013-04-19,2.440000,2.500000,2.390000,2.470000,2.470000,25040200
2013-04-22,2.470000,2.510000,2.430000,2.460000,2.460000,14131700
2013-04-23,2.500000,2.550000,2.470000,2.530000,2.530000,14550400
2013-04-24,2.540000,2.620000,2.520000,2.610000,2.610000,16537800
2013-04-25,2.630000,2.720000,2.630000,2.680000,2.680000,20971000
2013-04-26,2.660000,2.680000,2.600000,2.640000,2.640000,17317200
2013-04-29,2.660000,2.700000,2.650000,2.680000,2.680000,11220000
2013-04-30,2.680000,2.820000,2.670000,2.820000,2.820000,32647200
2013-05-01,2.810000,3.280000,2.790000,3.220000,3.220000,88006700
2013-05-02,3.160000,3.480000,3.140000,3.410000,3.410000,74185900
2013-05-03,3.470000,3.800000,3.470000,3.600000,3.600000,87328700
2013-05-06,3.720000,3.750000,3.530000,3.610000,3.610000,51378200
2013-05-07,3.650000,3.670000,3.440000,3.540000,3.540000,35339500
2013-05-08,3.540000,3.850000,3.470000,3.830000,3.830000,57017200
2013-05-09,3.910000,3.990000,3.830000,3.860000,3.860000,47232300
2013-05-10,3.790000,3.970000,3.790000,3.950000,3.950000,30586600
2013-05-13,3.950000,4.220000,3.940000,4.170000,4.170000,54889400
2013-05-14,4.310000,4.320000,4.180000,4.260000,4.260000,53292800
2013-05-15,4.290000,4.420000,4.260000,4.380000,4.380000,39347300
2013-05-16,3.900000,3.940000,3.660000,3.830000,3.830000,80221500
2013-05-17,3.930000,4.100000,3.900000,4.070000,4.070000,33952700
2013-05-20,4.180000,4.200000,4.070000,4.100000,4.100000,35458600
2013-05-21,4.150000,4.200000,3.950000,4.020000,4.020000,36560500
2013-05-22,4.080000,4.100000,3.910000,3.960000,3.960000,28771500
2013-05-23,3.810000,4.050000,3.790000,4.010000,4.010000,33152600
2013-05-24,4.030000,4.060000,3.970000,4.050000,4.050000,20655600
2013-05-28,4.130000,4.150000,4.020000,4.050000,4.050000,19603800
2013-05-29,4.010000,4.050000,3.960000,3.980000,3.980000,16279300
2013-05-30,4.000000,4.060000,3.990000,4.040000,4.040000,15229500
2013-05-31,4.070000,4.110000,3.990000,4.000000,4.000000,17715000
2013-06-03,4.020000,4.030000,3.810000,3.960000,3.960000,23938100
2013-06-04,3.950000,4.040000,3.940000,4.010000,4.010000,19612600
2013-06-05,4.010000,4.030000,3.890000,3.910000,3.910000,15404600
2013-06-06,3.870000,3.940000,3.810000,3.940000,3.940000,20863700
2013-06-07,3.980000,3.990000,3.880000,3.910000,3.910000,12026500
2013-06-10,3.950000,4.080000,3.920000,4.060000,4.060000,32378100
2013-06-11,4.000000,4.110000,3.960000,3.960000,3.960000,20201200
2013-06-12,4.000000,4.030000,3.900000,3.900000,3.900000,14600100
2013-06-13,3.900000,3.960000,3.870000,3.950000,3.950000,14192300
2013-06-14,3.980000,4.040000,3.910000,3.940000,3.940000,14395600
2013-06-17,4.120000,4.140000,4.020000,4.050000,4.050000,31973300
2013-06-18,4.100000,4.110000,4.050000,4.090000,4.090000,22841700
2013-06-19,4.150000,4.180000,4.040000,4.070000,4.070000,24193500
2013-06-20,4.020000,4.030000,3.860000,3.870000,3.870000,26704000
2013-06-21,3.970000,4.040000,3.900000,4.000000,4.000000,32752000
2013-06-24,4.070000,4.090000,3.990000,4.050000,4.050000,29135600
2013-06-25,4.110000,4.150000,4.060000,4.150000,4.150000,26642400
2013-06-26,4.200000,4.210000,4.120000,4.140000,4.140000,19841200
2013-06-27,4.190000,4.190000,4.060000,4.080000,4.080000,17426100
2013-06-28,4.080000,4.120000,4.020000,4.080000,4.080000,13329600
2013-07-01,4.110000,4.130000,4.070000,4.100000,4.100000,10712200
2013-07-02,4.090000,4.120000,3.950000,3.970000,3.970000,17766600
2013-07-03,4.000000,4.070000,3.960000,4.060000,4.060000,11315900
2013-07-05,4.080000,4.100000,4.030000,4.070000,4.070000,8965400
2013-07-08,4.080000,4.090000,3.980000,4.000000,4.000000,16930900
2013-07-09,4.020000,4.080000,4.010000,4.050000,4.050000,9550900
2013-07-10,4.060000,4.060000,3.960000,3.980000,3.980000,19122800
2013-07-11,4.220000,4.450000,4.160000,4.450000,4.450000,106975700
2013-07-12,4.480000,4.500000,4.260000,4.320000,4.320000,50286600
2013-07-15,4.340000,4.400000,4.310000,4.400000,4.400000,21953700
2013-07-16,4.410000,4.490000,4.250000,4.430000,4.430000,39716700
2013-07-17,4.440000,4.450000,4.330000,4.380000,4.380000,17002100
2013-07-18,4.380000,4.650000,4.370000,4.640000,4.640000,70347000
2013-07-19,3.990000,4.080000,3.850000,4.030000,4.030000,151516000
2013-07-22,4.010000,4.010000,3.890000,3.900000,3.900000,50010900
2013-07-23,3.880000,3.880000,3.640000,3.660000,3.660000,76847700
2013-07-24,3.690000,3.750000,3.580000,3.630000,3.630000,50913500
2013-07-25,3.640000,3.740000,3.600000,3.700000,3.700000,29243400
2013-07-26,3.700000,3.830000,3.660000,3.820000,3.820000,42575800
2013-07-29,3.870000,3.890000,3.750000,3.750000,3.750000,32247500
2013-07-30,3.790000,3.850000,3.750000,3.820000,3.820000,19611600
2013-07-31,3.850000,3.900000,3.770000,3.770000,3.770000,34342100
2013-08-01,3.810000,3.870000,3.780000,3.810000,3.810000,22276700
2013-08-02,3.800000,3.840000,3.770000,3.800000,3.800000,13481100
2013-08-05,3.830000,3.840000,3.800000,3.820000,3.820000,11734100
2013-08-06,3.810000,3.820000,3.710000,3.720000,3.720000,19462800
2013-08-07,3.680000,3.700000,3.570000,3.690000,3.690000,27553200
2013-08-08,3.710000,3.730000,3.610000,3.710000,3.710000,16994400
2013-08-09,3.690000,3.700000,3.630000,3.650000,3.650000,13656300
2013-08-12,3.620000,3.720000,3.610000,3.650000,3.650000,10665300
2013-08-13,3.670000,3.710000,3.630000,3.690000,3.690000,12387400
2013-08-14,3.680000,3.830000,3.650000,3.820000,3.820000,32081500
2013-08-15,3.760000,3.840000,3.650000,3.690000,3.690000,28245900
2013-08-16,3.690000,3.710000,3.650000,3.660000,3.660000,11659600
2013-08-19,3.670000,3.680000,3.590000,3.600000,3.600000,14414700
2013-08-20,3.620000,3.690000,3.590000,3.630000,3.630000,16665100
2013-08-21,3.620000,3.680000,3.600000,3.610000,3.610000,13992800
2013-08-22,3.630000,3.650000,3.600000,3.630000,3.630000,10071400
2013-08-23,3.670000,3.740000,3.610000,3.650000,3.650000,22498900
2013-08-26,3.650000,3.660000,3.580000,3.580000,3.580000,22464000
2013-08-27,3.550000,3.550000,3.330000,3.390000,3.390000,51647100
2013-08-28,3.350000,3.490000,3.330000,3.420000,3.420000,19453800
2013-08-29,3.430000,3.480000,3.370000,3.380000,3.380000,13448100
2013-08-30,3.380000,3.410000,3.250000,3.270000,3.270000,31721500
2013-09-03,3.320000,3.350000,3.250000,3.270000,3.270000,15543600
2013-09-04,3.280000,3.340000,3.250000,3.310000,3.310000,29576000
2013-09-05,3.320000,3.490000,3.300000,3.410000,3.410000,23102100
2013-09-06,3.540000,3.600000,3.430000,3.570000,3.570000,35974800
2013-09-09,3.630000,3.720000,3.620000,3.690000,3.690000,23646200
2013-09-10,3.780000,3.870000,3.770000,3.870000,3.870000,33201100
2013-09-11,3.870000,3.890000,3.740000,3.820000,3.820000,24009100
2013-09-12,3.760000,3.800000,3.690000,3.750000,3.750000,28947700
2013-09-13,3.750000,3.870000,3.720000,3.830000,3.830000,25331400
2013-09-16,3.900000,3.900000,3.790000,3.820000,3.820000,30569700
2013-09-17,3.830000,3.900000,3.770000,3.850000,3.850000,25590700
2013-09-18,3.850000,3.950000,3.830000,3.930000,3.930000,24046300
2013-09-19,3.960000,4.000000,3.920000,3.950000,3.950000,24274700
2013-09-20,3.910000,3.960000,3.790000,3.830000,3.830000,94572300
2013-09-23,3.810000,3.870000,3.770000,3.790000,3.790000,20920500
2013-09-24,3.790000,3.890000,3.750000,3.800000,3.800000,21462700
2013-09-25,3.820000,3.940000,3.790000,3.910000,3.910000,23559200
2013-09-26,3.940000,3.980000,3.880000,3.890000,3.890000,17460300
2013-09-27,3.870000,3.910000,3.830000,3.860000,3.860000,11436100
2013-09-30,3.790000,3.860000,3.750000,3.810000,3.810000,16556900
2013-10-01,3.820000,3.940000,3.810000,3.860000,3.860000,26056400
2013-10-02,3.830000,3.940000,3.820000,3.900000,3.900000,18583300
2013-10-03,3.930000,3.940000,3.860000,3.900000,3.900000,25498500
2013-10-04,3.910000,3.950000,3.890000,3.910000,3.910000,17134400
2013-10-07,3.870000,3.910000,3.830000,3.860000,3.860000,16734000
2013-10-08,3.870000,3.890000,3.680000,3.720000,3.720000,35910400
2013-10-09,3.750000,3.750000,3.550000,3.650000,3.650000,36053700
2013-10-10,3.720000,3.800000,3.720000,3.790000,3.790000,24019400
2013-10-11,3.780000,3.850000,3.750000,3.830000,3.830000,17384600
2013-10-14,3.870000,4.050000,3.850000,3.970000,3.970000,63648400
2013-10-15,4.030000,4.100000,4.010000,4.020000,4.020000,52027500
2013-10-16,4.100000,4.100000,4.030000,4.090000,4.090000,34138300
2013-10-17,4.120000,4.130000,4.060000,4.090000,4.090000,45838000
2013-10-18,3.560000,3.660000,3.510000,3.530000,3.530000,108913700
2013-10-21,3.560000,3.560000,3.300000,3.370000,3.370000,68891000
2013-10-22,3.320000,3.340000,3.120000,3.180000,3.180000,92506500
2013-10-23,3.200000,3.250000,3.040000,3.140000,3.140000,65948000
2013-10-24,3.210000,3.300000,3.160000,3.230000,3.230000,43033200
2013-10-25,3.290000,3.390000,3.290000,3.340000,3.340000,43346300
2013-10-28,3.380000,3.390000,3.320000,3.320000,3.320000,23820500
2013-10-29,3.340000,3.370000,3.320000,3.330000,3.330000,15816500
2013-10-30,3.350000,3.360000,3.300000,3.300000,3.300000,16208000
2013-10-31,3.310000,3.350000,3.250000,3.340000,3.340000,18062700
2013-11-01,3.370000,3.370000,3.300000,3.310000,3.310000,14422000
2013-11-04,3.340000,3.380000,3.290000,3.320000,3.320000,16749400
2013-11-05,3.320000,3.350000,3.290000,3.330000,3.330000,14003100
2013-11-06,3.330000,3.350000,3.300000,3.320000,3.320000,15065300
2013-11-07,3.330000,3.330000,3.230000,3.280000,3.280000,18856200
2013-11-08,3.260000,3.290000,3.200000,3.270000,3.270000,12072000
2013-11-11,3.290000,3.340000,3.250000,3.340000,3.340000,12981500
2013-11-12,3.340000,3.450000,3.330000,3.440000,3.440000,20185800
2013-11-13,3.500000,3.550000,3.460000,3.540000,3.540000,28914000
2013-11-14,3.550000,3.570000,3.470000,3.520000,3.520000,15123200
2013-11-15,3.530000,3.530000,3.480000,3.500000,3.500000,11570800
2013-11-18,3.530000,3.540000,3.470000,3.470000,3.470000,13170900
2013-11-19,3.460000,3.480000,3.360000,3.420000,3.420000,20169800
2013-11-20,3.440000,3.460000,3.400000,3.420000,3.420000,9937400
2013-11-21,3.430000,3.440000,3.350000,3.370000,3.370000,13646200
2013-11-22,3.380000,3.390000,3.330000,3.340000,3.340000,11315300
2013-11-25,3.360000,3.400000,3.340000,3.390000,3.390000,11605400
2013-11-26,3.420000,3.480000,3.400000,3.450000,3.450000,16989300
2013-11-27,3.480000,3.580000,3.460000,3.560000,3.560000,19876400
2013-11-29,3.600000,3.680000,3.580000,3.640000,3.640000,15448400
2013-12-02,3.650000,3.700000,3.560000,3.660000,3.660000,24119700
2013-12-03,3.640000,3.710000,3.580000,3.620000,3.620000,23323200
2013-12-04,3.570000,3.630000,3.480000,3.570000,3.570000,21609700
2013-12-05,3.560000,3.650000,3.550000,3.640000,3.640000,14465700
2013-12-06,3.670000,3.700000,3.630000,3.660000,3.660000,15825300
2013-12-09,3.660000,3.700000,3.630000,3.630000,3.630000,10470700
2013-12-10,3.630000,3.780000,3.600000,3.720000,3.720000,29571500
2013-12-11,3.740000,3.770000,3.660000,3.680000,3.680000,13436700
2013-12-12,3.680000,3.750000,3.650000,3.690000,3.690000,10013900
2013-12-13,3.700000,3.720000,3.650000,3.690000,3.690000,9074200
2013-12-16,3.640000,3.660000,3.510000,3.590000,3.590000,22228600
2013-12-17,3.600000,3.670000,3.580000,3.650000,3.650000,14836400
2013-12-18,3.640000,3.670000,3.600000,3.650000,3.650000,12658100
2013-12-19,3.640000,3.680000,3.600000,3.650000,3.650000,10419000
2013-12-20,3.640000,3.700000,3.640000,3.690000,3.690000,12762700
2013-12-23,3.740000,3.780000,3.720000,3.750000,3.750000,14531000
2013-12-24,3.770000,3.800000,3.750000,3.770000,3.770000,5798900
2013-12-26,3.800000,3.850000,3.790000,3.800000,3.800000,9887600
2013-12-27,3.820000,3.830000,3.760000,3.780000,3.780000,8248800
2013-12-30,3.790000,3.880000,3.780000,3.850000,3.850000,17519300
