Date,Open,High,Low,Close,Adj Close,Volume
2014-02-24,3.710000,3.730000,3.700000,3.710000,3.710000,10717900
2014-02-25,3.730000,3.740000,3.660000,3.690000,3.690000,9173500
2014-02-26,3.700000,3.720000,3.630000,3.700000,3.700000,13211700
2014-02-27,3.690000,3.770000,3.680000,3.710000,3.710000,18218000
2014-02-28,3.730000,3.770000,3.700000,3.710000,3.710000,14643200
2014-03-03,3.660000,3.700000,3.600000,3.670000,3.670000,19555800
2014-03-04,3.700000,3.730000,3.680000,3.700000,3.700000,10516100
2014-03-05,3.700000,3.730000,3.690000,3.710000,3.710000,10740200
2014-03-06,3.720000,3.750000,3.710000,3.730000,3.730000,10713000
2014-03-07,3.750000,4.020000,3.750000,3.950000,3.950000,55435800
2014-03-10,4.040000,4.060000,3.800000,3.810000,3.810000,42135800
2014-03-11,3.860000,4.010000,3.830000,3.850000,3.850000,34951400
2014-03-12,3.860000,3.930000,3.850000,3.910000,3.910000,14700500
2014-03-13,3.940000,3.990000,3.840000,3.860000,3.860000,19803000
2014-03-14,3.840000,3.900000,3.820000,3.850000,3.850000,18161500
2014-03-17,3.880000,3.910000,3.780000,3.800000,3.800000,20004100
2014-03-18,3.820000,3.910000,3.810000,3.890000,3.890000,15273700
2014-03-19,3.910000,4.000000,3.900000,3.980000,3.980000,28516900
2014-03-20,3.960000,4.050000,3.900000,4.050000,4.050000,23600600
2014-03-21,4.070000,4.140000,4.010000,4.040000,4.040000,23871200
2014-03-24,4.050000,4.140000,3.980000,4.050000,4.050000,20669500
2014-03-25,4.090000,4.120000,4.020000,4.050000,4.050000,14517000
2014-03-26,4.080000,4.100000,4.020000,4.050000,4.050000,14799700
2014-03-27,3.990000,4.070000,3.870000,3.910000,3.910000,24532000
2014-03-28,3.930000,3.970000,3.870000,3.880000,3.880000,13189200
2014-03-31,3.930000,4.020000,3.900000,4.010000,4.010000,15386000
2014-04-01,4.040000,4.100000,4.020000,4.070000,4.070000,18778800
2014-04-02,4.120000,4.120000,4.060000,4.060000,4.060000,14839500
2014-04-03,4.070000,4.100000,3.970000,4.000000,4.000000,16802300
2014-04-04,4.030000,4.110000,3.920000,4.010000,4.010000,23427000
2014-04-07,3.980000,3.990000,3.830000,3.880000,3.880000,24874600
2014-04-08,3.890000,4.000000,3.830000,3.990000,3.990000,17339100
2014-04-09,4.010000,4.020000,3.950000,3.980000,3.980000,11270300
2014-04-10,3.970000,4.010000,3.840000,3.850000,3.850000,21364300
2014-04-11,3.820000,3.850000,3.650000,3.650000,3.650000,34428800
2014-04-14,3.720000,3.780000,3.650000,3.710000,3.710000,22735100
2014-04-15,3.740000,3.820000,3.720000,3.790000,3.790000,21754300
2014-04-16,3.810000,3.830000,3.730000,3.760000,3.760000,18173300
2014-04-17,3.780000,3.800000,3.690000,3.690000,3.690000,32048100
2014-04-21,4.010000,4.200000,3.960000,4.120000,4.120000,102651500
2014-04-22,4.130000,4.310000,4.110000,4.300000,4.300000,52806800
2014-04-23,4.280000,4.300000,4.160000,4.250000,4.250000,29136300
2014-04-24,4.270000,4.350000,4.200000,4.280000,4.280000,27532800
2014-04-25,4.220000,4.260000,4.040000,4.050000,4.050000,37810200
2014-04-28,4.090000,4.120000,3.870000,3.960000,3.960000,31737100
2014-04-29,4.020000,4.030000,3.960000,4.030000,4.030000,14582900
2014-04-30,4.000000,4.100000,3.990000,4.090000,4.090000,18419200
2014-05-01,4.130000,4.240000,4.100000,4.200000,4.200000,37807300
2014-05-02,4.170000,4.200000,4.100000,4.120000,4.120000,14479700
2014-05-05,4.100000,4.140000,4.060000,4.090000,4.090000,9015400
2014-05-06,4.060000,4.130000,3.980000,4.010000,4.010000,17929300
2014-05-07,4.040000,4.040000,3.890000,3.970000,3.970000,22374700
2014-05-08,3.950000,4.030000,3.910000,3.930000,3.930000,14550200
2014-05-09,3.910000,3.930000,3.850000,3.870000,3.870000,15982900
2014-05-12,3.870000,4.000000,3.860000,3.970000,3.970000,14785500
2014-05-13,3.990000,4.090000,3.980000,4.030000,4.030000,11224000
2014-05-14,4.030000,4.060000,3.980000,3.980000,3.980000,10349600
2014-05-15,3.960000,3.980000,3.890000,3.960000,3.960000,18000900
2014-05-16,3.950000,4.050000,3.910000,4.020000,4.020000,17166600
2014-05-19,4.000000,4.100000,3.960000,4.090000,4.090000,18171000
2014-05-20,4.090000,4.110000,4.000000,4.050000,4.050000,15647500
2014-05-21,4.060000,4.100000,4.050000,4.100000,4.100000,13369500
2014-05-22,4.090000,4.090000,4.010000,4.010000,4.010000,11903100
2014-05-23,4.030000,4.060000,3.970000,4.020000,4.020000,9831100
2014-05-27,4.050000,4.060000,4.030000,4.040000,4.040000,6922800
2014-05-28,4.040000,4.060000,3.990000,4.000000,4.000000,12293800
2014-05-29,4.020000,4.060000,4.010000,4.030000,4.030000,8876700
2014-05-30,4.020000,4.030000,3.980000,4.000000,4.000000,10030600
2014-06-02,4.030000,4.030000,3.940000,3.970000,3.970000,10859500
2014-06-03,3.960000,3.980000,3.920000,3.940000,3.940000,10858800
2014-06-04,3.930000,4.050000,3.930000,4.040000,4.040000,13286000
2014-06-05,4.040000,4.090000,4.020000,4.080000,4.080000,13723800
2014-06-06,4.090000,4.110000,4.060000,4.060000,4.060000,8466000
2014-06-09,4.050000,4.100000,4.040000,4.070000,4.070000,7597200
2014-06-10,4.100000,4.230000,4.100000,4.200000,4.200000,28322100
2014-06-11,4.180000,4.300000,4.170000,4.290000,4.290000,20596200
2014-06-12,4.330000,4.440000,4.280000,4.290000,4.290000,26709500
2014-06-13,4.360000,4.390000,4.240000,4.280000,4.280000,17734600
2014-06-16,4.260000,4.440000,4.260000,4.440000,4.440000,26192800
2014-06-17,4.410000,4.500000,4.410000,4.470000,4.470000,19445000
2014-06-18,4.500000,4.500000,4.350000,4.400000,4.400000,14702400
2014-06-19,4.420000,4.450000,4.330000,4.360000,4.360000,10880500
2014-06-20,4.340000,4.370000,4.070000,4.100000,4.100000,54721600
2014-06-23,4.060000,4.080000,3.900000,4.010000,4.010000,49634100
2014-06-24,4.010000,4.070000,3.930000,3.940000,3.940000,20402400
2014-06-25,3.950000,4.000000,3.940000,3.960000,3.960000,13844700
2014-06-26,3.950000,4.090000,3.940000,4.030000,4.030000,21640500
2014-06-27,4.060000,4.110000,4.040000,4.110000,4.110000,16034600
2014-06-30,4.120000,4.250000,4.080000,4.190000,4.190000,25850200
2014-07-01,4.210000,4.260000,4.170000,4.220000,4.220000,29412600
2014-07-02,4.230000,4.350000,4.220000,4.340000,4.340000,20486500
2014-07-03,4.360000,4.400000,4.140000,4.240000,4.240000,22521700
2014-07-07,4.230000,4.310000,4.210000,4.260000,4.260000,21165500
2014-07-08,4.250000,4.300000,4.100000,4.220000,4.220000,41685800
2014-07-09,4.210000,4.290000,4.200000,4.230000,4.230000,18462200
2014-07-10,4.180000,4.360000,4.140000,4.290000,4.290000,39245000
2014-07-11,4.300000,4.400000,4.290000,4.370000,4.370000,22425600
2014-07-14,4.440000,4.650000,4.390000,4.640000,4.640000,73046000
2014-07-15,4.630000,4.800000,4.410000,4.530000,4.530000,156113700
2014-07-16,4.600000,4.770000,4.570000,4.660000,4.660000,61848100
2014-07-17,4.660000,4.680000,4.500000,4.570000,4.570000,51309800
2014-07-18,3.730000,3.840000,3.670000,3.830000,3.830000,137577700
2014-07-21,3.860000,3.870000,3.750000,3.780000,3.780000,34219100
2014-07-22,3.820000,3.860000,3.780000,3.800000,3.800000,34004800
2014-07-23,3.820000,3.830000,3.750000,3.760000,3.760000,31748200
2014-07-24,3.750000,3.800000,3.710000,3.730000,3.730000,27967600
2014-07-25,3.730000,3.790000,3.690000,3.760000,3.760000,31793700
2014-07-28,3.770000,3.780000,3.680000,3.730000,3.730000,31443400
2014-07-29,3.740000,3.840000,3.730000,3.790000,3.790000,36157400
2014-07-30,3.820000,3.880000,3.770000,3.820000,3.820000,42981200
2014-07-31,3.800000,3.990000,3.780000,3.910000,3.910000,112162900
2014-08-01,3.910000,4.010000,3.870000,3.970000,3.970000,33710000
2014-08-04,3.970000,4.020000,3.930000,4.000000,4.000000,21493200
2014-08-05,3.990000,4.110000,3.970000,4.080000,4.080000,40330600
2014-08-06,4.060000,4.140000,4.030000,4.120000,4.120000,16271200
2014-08-07,4.140000,4.200000,4.070000,4.100000,4.100000,32712300
2014-08-08,4.100000,4.150000,4.050000,4.120000,4.120000,27166900
2014-08-11,4.030000,4.190000,3.990000,4.140000,4.140000,29560500
2014-08-12,4.120000,4.140000,4.080000,4.080000,4.080000,27369900
2014-08-13,4.080000,4.150000,4.030000,4.110000,4.110000,30396800
2014-08-14,4.100000,4.170000,4.080000,4.080000,4.080000,26148100
2014-08-15,4.120000,4.140000,4.070000,4.130000,4.130000,33349200
2014-08-18,4.140000,4.220000,4.140000,4.210000,4.210000,45381300
2014-08-19,4.200000,4.300000,4.200000,4.270000,4.270000,23222100
2014-08-20,4.250000,4.320000,4.220000,4.280000,4.280000,11986600
2014-08-21,4.290000,4.290000,4.210000,4.240000,4.240000,11939800
2014-08-22,4.220000,4.280000,4.210000,4.250000,4.250000,8364700
2014-08-25,4.270000,4.270000,4.180000,4.180000,4.180000,8998200
2014-08-26,4.170000,4.220000,4.130000,4.190000,4.190000,9183900
2014-08-27,4.200000,4.210000,4.150000,4.160000,4.160000,7304400
2014-08-28,4.140000,4.190000,4.070000,4.140000,4.140000,10331400
2014-08-29,4.150000,4.190000,4.140000,4.170000,4.170000,7347200
2014-09-02,4.160000,4.250000,4.150000,4.160000,4.160000,12603300
2014-09-03,4.170000,4.230000,4.170000,4.190000,4.190000,9600600
2014-09-04,4.180000,4.250000,4.150000,4.150000,4.150000,12791400
2014-09-05,4.170000,4.190000,4.150000,4.150000,4.150000,6630200
2014-09-08,4.130000,4.180000,4.100000,4.130000,4.130000,8396200
2014-09-09,4.150000,4.160000,4.080000,4.080000,4.080000,8964800
2014-09-10,4.080000,4.110000,4.010000,4.080000,4.080000,13276800
2014-09-11,4.030000,4.080000,4.020000,4.080000,4.080000,8086800
2014-09-12,4.060000,4.110000,3.960000,3.960000,3.960000,14123900
2014-09-15,3.980000,4.020000,3.900000,3.910000,3.910000,18257000
2014-09-16,3.890000,3.900000,3.800000,3.810000,3.810000,40156400
2014-09-17,3.820000,3.880000,3.800000,3.820000,3.820000,24894600
2014-09-18,3.880000,3.940000,3.700000,3.880000,3.880000,16141400
2014-09-19,3.930000,3.940000,3.810000,3.810000,3.810000,23030000
2014-09-22,3.810000,3.830000,3.750000,3.760000,3.760000,14201400
2014-09-23,3.760000,3.790000,3.690000,3.690000,3.690000,16282500
2014-09-24,3.710000,3.750000,3.690000,3.700000,3.700000,11792600
2014-09-25,3.700000,3.720000,3.600000,3.630000,3.630000,17556500
2014-09-26,3.630000,3.670000,3.600000,3.600000,3.600000,12976300
2014-09-29,3.560000,3.660000,3.540000,3.550000,3.550000,26857600
2014-09-30,3.560000,3.580000,3.400000,3.410000,3.410000,55952200
2014-10-01,3.390000,3.420000,3.300000,3.350000,3.350000,33645900
2014-10-02,3.370000,3.440000,3.280000,3.390000,3.390000,27904500
2014-10-03,3.430000,3.460000,3.370000,3.400000,3.400000,16797000
2014-10-06,3.420000,3.440000,3.300000,3.360000,3.360000,17864800
2014-10-07,3.350000,3.380000,3.280000,3.280000,3.280000,17720600
2014-10-08,3.300000,3.310000,3.180000,3.280000,3.280000,28000000
2014-10-09,3.030000,3.200000,2.940000,2.950000,2.950000,69528900
2014-10-10,2.950000,2.950000,2.710000,2.720000,2.720000,41062500
2014-10-13,2.780000,2.850000,2.730000,2.740000,2.740000,38269400
2014-10-14,2.610000,2.750000,2.600000,2.620000,2.620000,39964200
2014-10-15,2.620000,2.710000,2.540000,2.610000,2.610000,36924600
2014-10-16,2.560000,2.720000,2.540000,2.640000,2.640000,38795400
2014-10-17,2.670000,2.860000,2.660000,2.720000,2.720000,75956600
2014-10-20,2.790000,2.800000,2.600000,2.670000,2.670000,28711000
2014-10-21,2.700000,2.780000,2.680000,2.770000,2.770000,24033800
2014-10-22,2.790000,2.800000,2.640000,2.640000,2.640000,23034800
2014-10-23,2.680000,2.710000,2.650000,2.690000,2.690000,23731000
2014-10-24,2.690000,2.730000,2.670000,2.680000,2.680000,11945800
2014-10-27,2.680000,2.710000,2.650000,2.660000,2.660000,13307500
2014-10-28,2.690000,2.770000,2.670000,2.720000,2.720000,22878300
2014-10-29,2.750000,2.810000,2.730000,2.770000,2.770000,15600900
2014-10-30,2.790000,2.790000,2.700000,2.750000,2.750000,13026100
2014-10-31,2.790000,2.830000,2.750000,2.800000,2.800000,14704800
2014-11-03,2.810000,2.900000,2.810000,2.870000,2.870000,11733600
2014-11-04,2.900000,2.910000,2.750000,2.830000,2.830000,12524300
2014-11-05,2.850000,2.870000,2.770000,2.800000,2.800000,9635100
2014-11-06,2.780000,2.800000,2.750000,2.760000,2.760000,8932900
2014-11-07,2.770000,2.800000,2.760000,2.780000,2.780000,7293800
2014-11-10,2.780000,2.810000,2.750000,2.760000,2.760000,12593100
2014-11-11,2.780000,2.790000,2.720000,2.730000,2.730000,8113500
2014-11-12,2.730000,2.750000,2.650000,2.710000,2.710000,15875400
2014-11-13,2.710000,2.740000,2.650000,2.660000,2.660000,10915400
2014-11-14,2.680000,2.700000,2.610000,2.610000,2.610000,12373000
2014-11-17,2.620000,2.690000,2.610000,2.670000,2.670000,12593800
2014-11-18,2.690000,2.730000,2.630000,2.650000,2.650000,14967800
2014-11-19,2.680000,2.680000,2.610000,2.630000,2.630000,10323300
2014-11-20,2.600000,2.720000,2.590000,2.690000,2.690000,15043900
2014-11-21,2.720000,2.770000,2.710000,2.770000,2.770000,11311600
2014-11-24,2.800000,2.850000,2.800000,2.830000,2.830000,12293900
2014-11-25,2.840000,2.860000,2.760000,2.830000,2.830000,11073600
2014-11-26,2.810000,2.840000,2.800000,2.840000,2.840000,10553500
2014-11-28,2.850000,2.850000,2.770000,2.790000,2.790000,5665000
2014-12-01,2.770000,2.790000,2.640000,2.670000,2.670000,16025100
2014-12-02,2.690000,2.710000,2.610000,2.680000,2.680000,12438800
2014-12-03,2.710000,2.820000,2.690000,2.740000,2.740000,18256500
2014-12-04,2.750000,2.750000,2.660000,2.690000,2.690000,14513400
2014-12-05,2.690000,2.700000,2.660000,2.660000,2.660000,9479300
2014-12-08,2.650000,2.680000,2.520000,2.580000,2.580000,25402100
2014-12-09,2.550000,2.590000,2.490000,2.590000,2.590000,22914800
2014-12-10,2.580000,2.580000,2.460000,2.480000,2.480000,17690100
2014-12-11,2.510000,2.540000,2.460000,2.490000,2.490000,10151600
2014-12-12,2.460000,2.550000,2.350000,2.520000,2.520000,21211600
2014-12-15,2.520000,2.600000,2.460000,2.470000,2.470000,19636400
2014-12-16,2.440000,2.530000,2.420000,2.500000,2.500000,17051600
2014-12-17,2.500000,2.570000,2.460000,2.550000,2.550000,12521300
2014-12-18,2.580000,2.590000,2.540000,2.550000,2.550000,12423900
2014-12-19,2.530000,2.570000,2.510000,2.570000,2.570000,14701500
2014-12-22,2.550000,2.680000,2.520000,2.660000,2.660000,15044900
2014-12-23,2.690000,2.720000,2.660000,2.670000,2.670000,8274400
2014-12-24,2.630000,2.700000,2.630000,2.650000,2.650000,4624000
2014-12-26,2.650000,2.690000,2.650000,2.650000,2.650000,4029600
2014-12-29,2.640000,2.660000,2.630000,2.660000,2.660000,8527000
2014-12-30,2.640000,2.700000,2.630000,2.630000,2.630000,7783700
