Date,Open,High,Low,Close,Adj Close,Volume
2014-02-27,126.470001,128.559998,126.260002,128.559998,109.649300,4649700
2014-02-28,128.750000,129.949997,128.059998,128.919998,109.956337,4361400
2014-03-03,127.180000,128.440002,126.519997,128.220001,109.359322,4847100
2014-03-04,129.380005,131.000000,129.330002,130.229996,111.073647,5422800
2014-03-05,130.399994,130.800003,128.690002,128.789993,109.845436,4095200
2014-03-06,129.009995,129.369995,128.029999,128.860001,109.905167,3595900
2014-03-07,129.750000,130.160004,128.070007,128.539993,109.632225,4297800
2014-03-10,126.510002,127.279999,124.760002,126.889999,108.224937,7039200
2014-03-11,127.029999,127.269997,125.620003,125.669998,107.184402,4190000
2014-03-12,125.000000,125.199997,123.809998,124.430000,106.126793,5040100
2014-03-13,124.650002,125.610001,121.629997,121.889999,103.960426,6071200
2014-03-14,122.120003,124.279999,121.949997,123.110001,105.000977,5698400
2014-03-17,123.970001,125.820000,123.919998,125.419998,106.971184,4380500
2014-03-18,125.589996,125.820000,123.660004,124.040001,105.794182,4151600
2014-03-19,124.320000,125.199997,121.370003,122.239998,104.258942,6673000
2014-03-20,122.589996,123.900002,121.379997,123.730003,105.529762,4601700
2014-03-21,124.059998,124.449997,122.500000,122.580002,104.548927,7973600
2014-03-24,123.529999,123.949997,122.080002,123.419998,105.265373,4472500
2014-03-25,124.459999,125.000000,123.559998,124.019997,105.777084,3225100
2014-03-26,124.610001,125.320000,123.320000,123.529999,105.359184,3091200
2014-03-27,123.010002,124.300003,121.800003,123.209999,105.086250,3106000
2014-03-28,123.779999,125.190002,123.519997,124.459999,106.152390,2863500
2014-03-31,125.360001,126.040001,124.800003,125.489998,107.030876,2962000
2014-04-01,126.239998,128.399994,126.169998,128.210007,109.350784,3952800
2014-04-02,128.630005,128.770004,127.400002,128.309998,109.436073,2935200
2014-04-03,129.169998,129.169998,128.279999,128.779999,109.836945,3303500
2014-04-04,129.330002,129.919998,127.230003,127.379997,108.642860,4156600
2014-04-07,127.190002,128.179993,124.949997,125.589996,107.116158,3753600
2014-04-08,125.279999,125.730003,124.059998,124.150002,105.888008,4122200
2014-04-09,124.989998,127.019997,124.050003,126.879997,108.216415,3689900
2014-04-10,126.820000,126.860001,123.639999,123.639999,105.453026,3956900
2014-04-11,123.050003,123.449997,121.919998,122.070000,104.113930,3854600
2014-04-14,123.080002,123.769997,122.180000,123.250000,105.120384,3086300
2014-04-15,123.349998,124.550003,122.129997,124.269997,105.990349,2746900
2014-04-16,125.000000,126.040001,124.730003,126.040001,107.499985,2826100
2014-04-17,126.440002,128.369995,125.830002,127.919998,109.103439,3449400
2014-04-21,128.050003,128.440002,127.370003,127.820000,109.018158,2368500
2014-04-22,128.250000,129.130005,127.480003,127.550003,108.787872,5015600
2014-04-23,130.669998,131.500000,129.330002,130.630005,111.414803,7121600
2014-04-24,130.410004,130.619995,128.429993,129.860001,110.758080,4177000
2014-04-25,129.839996,130.000000,128.369995,128.660004,109.734604,2978500
2014-04-28,128.199997,128.869995,125.800003,127.040001,108.352875,4354600
2014-04-29,127.199997,128.570007,126.529999,128.369995,109.487221,3344100
2014-04-30,128.050003,129.500000,127.800003,129.020004,110.041626,2773000
2014-05-01,128.740005,129.600006,128.270004,128.460007,109.564018,2804100
2014-05-02,128.699997,130.399994,128.610001,129.940002,110.826294,3762900
2014-05-05,129.000000,132.380005,128.949997,131.960007,112.549187,4026500
2014-05-06,131.750000,131.919998,130.699997,130.830002,111.585396,4032000
2014-05-07,130.770004,131.100006,129.199997,130.350006,111.799812,2900600
2014-05-08,130.169998,131.270004,130.169998,130.570007,111.988541,2988700
2014-05-09,130.259995,131.330002,129.880005,131.100006,112.443092,2543800
2014-05-12,131.820007,132.990005,131.639999,132.600006,113.729607,3288500
2014-05-13,133.009995,133.830002,132.860001,133.449997,114.458649,3132200
2014-05-14,133.800003,133.970001,132.690002,132.990005,114.064117,2883900
2014-05-15,132.699997,132.860001,130.559998,131.210007,112.537415,3596800
2014-05-16,131.309998,131.710007,130.029999,130.809998,112.194344,2963300
2014-05-19,130.419998,132.070007,130.350006,131.350006,112.657486,2103100
2014-05-20,130.940002,131.600006,129.070007,129.580002,111.139381,2995800
2014-05-21,130.429993,131.429993,130.039993,130.960007,112.323021,2476100
2014-05-22,131.660004,132.479996,131.270004,131.839996,113.077789,2370700
2014-05-23,132.000000,132.580002,131.929993,132.410004,113.566635,1956200
2014-05-27,133.089996,134.210007,132.869995,134.169998,115.076195,3085500
2014-05-28,134.169998,135.149994,134.169998,134.330002,115.213417,2609400
2014-05-29,134.710007,135.199997,134.429993,135.139999,115.908134,2234100
2014-05-30,134.669998,135.440002,134.039993,135.250000,116.002502,2760300
2014-06-02,135.500000,136.029999,134.770004,135.899994,116.560005,2629900
2014-06-03,135.800003,136.529999,135.619995,135.880005,116.542824,2468800
2014-06-04,135.539993,135.550003,134.589996,135.330002,116.071114,2601900
2014-06-05,135.649994,137.380005,135.649994,136.820007,117.349052,3489900
2014-06-06,137.389999,138.250000,137.119995,138.250000,118.575569,2710900
2014-06-09,138.250000,138.389999,137.500000,137.960007,118.326820,2585000
2014-06-10,137.589996,137.750000,136.289993,137.250000,117.717880,2370200
2014-06-11,135.250000,135.529999,133.820007,134.100006,115.016144,5558000
2014-06-12,133.860001,134.169998,131.639999,132.190002,113.377968,3826100
2014-06-13,132.529999,132.949997,131.550003,132.289993,113.463730,2376600
2014-06-16,132.199997,133.130005,131.649994,132.539993,113.678154,2163800
2014-06-17,132.100006,133.050003,131.720001,132.449997,113.600945,2223200
2014-06-18,132.610001,132.669998,131.029999,132.479996,113.626686,2859000
2014-06-19,132.479996,132.929993,131.800003,132.820007,113.918312,2794900
2014-06-20,133.479996,134.080002,132.089996,132.100006,113.300781,8083500
2014-06-23,132.320007,132.529999,130.649994,130.850006,112.228676,4433000
2014-06-24,130.500000,131.240005,129.000000,129.149994,110.770584,4319800
2014-06-25,129.039993,129.139999,126.279999,127.059998,108.978012,7929700
2014-06-26,127.410004,128.440002,126.360001,128.020004,109.801407,3929100
2014-06-27,128.070007,128.779999,127.559998,128.539993,110.247383,3687900
2014-06-30,127.910004,127.910004,126.199997,127.230003,109.123833,5712900
2014-07-01,127.660004,128.330002,127.360001,128.149994,109.912895,3772500
2014-07-02,128.149994,128.500000,127.339996,127.620003,109.458298,2859000
2014-07-03,127.989998,128.619995,127.699997,128.509995,110.221664,1997500
2014-07-07,128.100006,129.500000,127.769997,129.089996,110.719131,3157000
2014-07-08,128.889999,128.970001,125.919998,126.790001,108.746452,5724300
2014-07-09,128.309998,128.320007,125.910004,126.790001,108.746452,8023900
2014-07-10,125.540001,127.629997,125.120003,126.790001,108.746452,3936900
2014-07-11,127.180000,128.240005,126.360001,128.089996,109.861435,3193100
2014-07-14,128.910004,130.580002,128.759995,129.520004,111.087929,5267500
2014-07-15,130.309998,130.309998,128.339996,129.100006,110.727715,4916100
2014-07-16,129.559998,129.559998,127.139999,127.419998,109.286781,5260800
2014-07-17,127.209999,128.179993,125.790001,125.879997,107.965927,5292900
2014-07-18,126.379997,127.820000,126.250000,127.639999,109.475479,3103300
2014-07-21,127.300003,128.419998,126.769997,128.300003,110.041557,2738700
2014-07-22,128.990005,130.009995,128.580002,129.740005,111.276634,5102200
2014-07-23,127.790001,128.399994,126.019997,126.709999,108.677818,12326300
2014-07-24,125.919998,126.050003,124.000000,124.400002,106.696556,10307200
2014-07-25,124.480003,124.529999,122.410004,123.199997,105.667336,6121400
2014-07-28,123.440002,124.559998,122.160004,123.059998,105.547234,4982400
2014-07-29,123.309998,123.629997,122.199997,122.320000,104.912575,4101900
2014-07-30,123.199997,123.800003,121.760002,122.290001,104.886826,4042900
2014-07-31,121.470001,122.050003,120.410004,120.480003,103.334412,5588800
2014-08-01,120.449997,121.709999,119.639999,120.379997,103.248634,5852700
2014-08-04,120.800003,121.190002,119.769997,119.930000,102.862694,4671100
2014-08-05,119.669998,121.980003,119.660004,121.269997,104.012001,6097900
2014-08-06,119.320000,119.360001,117.870003,118.339996,102.113640,6239700
2014-08-07,119.000000,120.220001,118.870003,119.839996,103.407967,4641800
2014-08-08,119.800003,120.650002,119.279999,120.629997,104.089653,4348900
2014-08-11,121.150002,121.760002,120.750000,120.800003,104.236336,2807900
2014-08-12,120.510002,120.940002,120.010002,120.470001,103.951591,2303500
2014-08-13,120.669998,122.230003,120.629997,121.980003,105.254562,2641100
2014-08-14,122.199997,124.690002,122.160004,124.110001,107.092491,4825100
2014-08-15,124.500000,124.500000,122.150002,123.160004,106.272743,4570000
2014-08-18,123.580002,125.239998,123.570000,124.980003,107.843193,4196900
2014-08-19,125.220001,125.790001,125.110001,125.580002,108.360924,2988300
2014-08-20,125.889999,127.709999,125.580002,127.349998,109.888245,4331300
2014-08-21,127.540001,127.779999,126.739998,127.500000,110.017670,2522300
2014-08-22,127.330002,127.800003,126.959999,127.459999,109.983139,2394700
2014-08-25,128.080002,128.490005,127.779999,128.330002,110.733849,2307100
2014-08-26,128.690002,129.130005,128.309998,128.600006,110.966835,2329000
2014-08-27,128.770004,128.990005,127.949997,128.199997,110.621689,3075200
2014-08-28,127.339996,127.750000,126.720001,127.110001,109.681129,3070300
2014-08-29,127.349998,127.349998,126.050003,126.800003,109.413643,3032700
2014-09-02,125.620003,126.260002,124.570000,125.480003,108.274643,4576000
2014-09-03,125.459999,126.239998,125.199997,125.940002,108.671547,3966500
2014-09-04,126.379997,126.750000,125.260002,125.459999,108.257378,2975300
2014-09-05,125.430000,125.550003,124.099998,124.690002,107.592964,4913800
2014-09-08,125.900002,128.250000,125.900002,127.980003,110.431862,6103500
2014-09-09,127.809998,128.679993,127.620003,128.210007,110.630318,4866400
2014-09-10,128.470001,128.470001,127.480003,128.220001,110.638924,3068200
2014-09-11,127.820000,127.989998,127.199997,127.639999,110.138474,1988200
2014-09-12,127.489998,127.559998,126.610001,126.949997,109.543060,3107300
2014-09-15,126.919998,126.949997,125.690002,126.309998,108.990837,3261700
2014-09-16,126.199997,127.699997,125.720001,127.320000,109.862335,3377500
2014-09-17,128.250000,128.380005,127.199997,127.760002,110.242020,3135300
2014-09-18,128.000000,128.899994,128.000000,128.580002,110.949570,2721800
2014-09-19,129.270004,129.699997,128.919998,129.350006,111.613991,5635700
2014-09-22,129.369995,129.869995,128.460007,128.610001,110.975471,2890300
2014-09-23,128.279999,128.539993,127.029999,127.379997,109.914108,2963100
2014-09-24,127.459999,128.800003,127.230003,128.580002,110.949570,2891400
2014-09-25,128.309998,128.490005,127.010002,127.139999,109.707039,2913100
2014-09-26,127.190002,129.000000,126.959999,128.690002,111.044495,2524100
2014-09-29,127.209999,129.529999,127.000000,128.770004,111.113541,3484900
2014-09-30,128.570007,129.389999,127.309998,127.379997,109.914108,4000200
2014-10-01,127.370003,127.370003,124.309998,124.669998,107.575691,5265200
2014-10-02,124.400002,125.550003,123.839996,124.169998,107.144257,3204500
2014-10-03,124.660004,126.870003,124.660004,126.360001,109.033981,3075900
2014-10-06,127.089996,127.190002,125.379997,126.260002,108.947685,2681000
2014-10-07,125.519997,125.519997,123.290001,123.320000,106.410828,3554900
2014-10-08,123.470001,125.089996,122.150002,124.980003,107.843193,3610300
2014-10-09,124.720001,124.750000,122.309998,122.760002,105.927582,4874700
2014-10-10,122.870003,123.360001,121.500000,121.500000,104.840363,4214200
2014-10-13,122.050003,123.190002,120.260002,120.449997,103.934334,3878600
2014-10-14,121.839996,123.370003,120.720001,122.290001,105.522034,3768200
2014-10-15,121.059998,121.120003,116.320000,120.190002,103.709991,7819000
2014-10-16,118.910004,121.300003,118.389999,120.290001,103.796265,4492500
2014-10-17,122.050003,123.870003,121.779999,123.239998,106.341766,4872400
2014-10-20,123.389999,124.720001,123.000000,124.309998,107.265060,3676300
2014-10-21,125.209999,127.239998,124.930000,127.120003,109.689766,5204500
2014-10-22,127.989998,128.000000,121.339996,121.449997,104.797218,13844400
2014-10-23,121.269997,122.879997,121.059998,122.029999,105.297691,7799700
2014-10-24,122.199997,122.839996,121.260002,122.239998,105.478897,4013300
2014-10-27,122.129997,122.230003,121.260002,122.120003,105.375343,2940300
2014-10-28,122.500000,123.790001,121.959999,123.610001,106.661041,4159000
2014-10-29,124.480003,124.480003,122.559998,123.080002,106.203712,3241700
2014-10-30,122.519997,124.120003,122.010002,123.820000,106.842239,2569900
2014-10-31,125.029999,125.889999,124.730003,124.910004,107.782799,4665300
2014-11-03,125.349998,126.250000,124.889999,126.029999,108.749222,3902700
2014-11-04,125.940002,126.709999,125.260002,125.839996,108.585274,3684600
2014-11-05,126.010002,126.250000,124.199997,124.220001,107.812828,3334000
2014-11-06,124.480003,124.800003,123.370003,124.580002,108.125282,2341900
2014-11-07,124.930000,124.940002,124.169998,124.449997,108.012451,2366700
2014-11-10,124.870003,124.989998,123.800003,124.639999,108.177361,2622700
2014-11-11,124.580002,125.730003,124.449997,125.360001,108.802261,3053500
2014-11-12,124.510002,126.190002,124.470001,125.870003,109.244896,3075000
2014-11-13,125.739998,128.960007,125.739998,128.529999,111.553543,5813900
2014-11-14,128.529999,129.779999,127.849998,128.860001,111.839981,6235600
2014-11-17,128.699997,129.169998,127.550003,128.419998,111.458084,3752900
2014-11-18,128.550003,131.330002,128.039993,130.660004,113.402229,5701200
2014-11-19,130.589996,132.740005,130.250000,131.610001,114.226738,5037600
2014-11-20,130.940002,132.399994,130.710007,131.699997,114.304863,4052800
2014-11-21,132.720001,133.360001,132.509995,132.779999,115.242210,4227100
2014-11-24,133.449997,134.740005,133.440002,134.610001,116.830505,4161500
2014-11-25,134.740005,135.600006,134.740005,134.809998,117.004089,4301600
2014-11-26,134.949997,135.300003,134.389999,134.779999,116.978035,2660100
2014-11-28,135.509995,135.779999,134.039993,134.360001,116.613518,2090000
2014-12-01,134.309998,134.399994,132.199997,132.389999,114.903725,3473700
2014-12-02,132.500000,132.960007,131.750000,132.279999,114.808250,2904900
2014-12-03,132.649994,133.279999,131.429993,131.970001,114.539207,4627500
2014-12-04,131.970001,132.520004,130.919998,131.320007,113.975052,2785500
2014-12-05,131.720001,132.619995,131.529999,132.210007,114.747490,2580200
2014-12-08,132.020004,132.070007,129.869995,130.279999,113.072403,2862400
2014-12-09,128.559998,129.720001,127.739998,129.660004,112.534309,3084600
2014-12-10,128.809998,128.979996,124.540001,124.639999,108.177361,6651700
2014-12-11,125.220001,125.650002,123.000000,123.370003,107.075111,6702100
2014-12-12,122.239998,122.269997,120.580002,120.769997,104.818512,6661100
2014-12-15,121.400002,122.879997,120.599998,122.080002,105.955482,6238800
2014-12-16,125.040001,125.540001,123.910004,124.250000,107.838867,7919900
2014-12-17,124.279999,125.379997,123.419998,125.059998,108.541878,6726500
2014-12-18,127.129997,127.349998,124.769997,125.669998,109.071289,6485900
2014-12-19,125.629997,127.419998,125.500000,126.230003,109.557343,7680800
2014-12-22,126.730003,128.539993,126.730003,128.220001,111.284492,3189300
2014-12-23,129.039993,130.649994,128.649994,130.029999,112.855431,4028900
2014-12-24,130.300003,132.330002,130.169998,131.240005,113.905617,2116900
2014-12-26,131.289993,131.929993,130.229996,131.630005,114.244125,2242900
2014-12-29,131.720001,132.729996,131.169998,132.289993,114.816917,2718400
2014-12-30,132.000000,132.279999,131.520004,131.830002,114.417694,2447700
