Date,Open,High,Low,Close,Adj Close,Volume
2014-02-20,19.035357,19.178572,18.892857,18.969643,16.945925,305858000
2014-02-21,19.028214,19.091785,18.735714,18.758928,16.757687,278784800
2014-02-24,18.683929,18.925714,18.657858,18.841070,16.831064,288909600
2014-02-25,18.906429,18.913214,18.607143,18.645000,16.655910,231952000
2014-02-26,18.700357,18.750000,18.414286,18.476786,16.505642,276217200
2014-02-27,18.469286,18.885000,18.430357,18.845358,16.834898,301882000
2014-02-28,18.895714,19.026787,18.647142,18.794287,16.789272,371968800
2014-03-03,18.693571,18.951786,18.671785,18.848572,16.837769,238781200
2014-03-04,18.964287,19.022858,18.848928,18.972857,16.948793,259140000
2014-03-05,18.961430,19.098213,18.897499,19.012857,16.984528,200062800
2014-03-06,19.028214,19.087143,18.860714,18.955357,16.933159,185488800
2014-03-07,18.967501,18.999287,18.787500,18.944286,16.923269,220729600
2014-03-10,18.870001,19.047501,18.869286,18.961430,16.938585,178584000
2014-03-11,19.123215,19.240713,19.021070,19.146070,17.103535,279224400
2014-03-12,19.089643,19.191071,19.000000,19.164642,17.120115,199326400
2014-03-13,19.194286,19.273571,18.898571,18.951786,16.929974,257742800
2014-03-14,18.885357,18.960358,18.678572,18.738930,16.739819,237199200
2014-03-17,18.846430,18.927500,18.780357,18.812143,16.805223,199544800
2014-03-18,18.782143,18.998928,18.757143,18.978571,16.953905,209647200
2014-03-19,19.009287,19.151428,18.892857,18.973572,16.949427,224756000
2014-03-20,18.924643,19.023930,18.833929,18.882143,16.867758,208398400
2014-03-21,18.997499,19.062500,18.797501,19.031071,17.000797,374046400
2014-03-24,19.229286,19.303572,19.109285,19.256786,17.202435,355700800
2014-03-25,19.339287,19.491072,19.271070,19.463928,17.387474,282293200
2014-03-26,19.518572,19.607143,19.245001,19.277857,17.221256,299768000
2014-03-27,19.286428,19.339287,19.111429,19.195000,17.147236,222031600
2014-03-28,19.225714,19.247856,19.080357,19.173571,17.128094,200564000
2014-03-31,19.258215,19.314644,19.140356,19.169287,17.124273,168669200
2014-04-01,19.205713,19.352501,19.170357,19.344643,17.280914,200760000
2014-04-02,19.370714,19.410000,19.295000,19.376785,17.309629,180420800
2014-04-03,19.335358,19.375000,19.201429,19.242500,17.189674,162344000
2014-04-04,19.278929,19.285713,18.949286,18.993570,16.967300,275251200
2014-04-07,18.857857,18.960714,18.638929,18.695356,16.700905,289850400
2014-04-08,18.756786,18.790001,18.525000,18.694286,16.699932,243888400
2014-04-09,18.665714,18.946072,18.643572,18.940001,16.919437,206169600
2014-04-10,18.952856,19.008572,18.684643,18.695715,16.701220,239652000
2014-04-11,18.535713,18.672501,18.469286,18.557501,16.577742,271717600
2014-04-14,18.639286,18.648571,18.471786,18.631430,16.643791,205674000
2014-04-15,18.581072,18.629999,18.261786,18.498571,16.525105,266490000
2014-04-16,18.501785,18.610357,18.362143,18.536072,16.558609,214765600
2014-04-17,18.571428,18.848572,18.542856,18.747856,16.747799,284334400
2014-04-21,18.762142,19.004999,18.712856,18.970358,16.946560,182548800
2014-04-22,18.868214,18.993929,18.803572,18.989286,16.963470,202563200
2014-04-23,18.895000,18.968929,18.730356,18.741072,16.741734,394940000
2014-04-24,20.293215,20.357143,20.026072,20.277500,18.114256,759911600
2014-04-25,20.161785,20.428213,20.141430,20.426430,18.247299,390275200
2014-04-28,20.457144,21.276787,20.448214,21.217501,18.953974,669485600
2014-04-29,21.205000,21.285000,21.053928,21.154642,18.897823,337377600
2014-04-30,21.165714,21.408215,21.064285,21.074642,18.826351,456640800
2014-05-01,21.142857,21.242857,20.941429,21.124287,18.870701,244048000
2014-05-02,21.155001,21.221430,21.061071,21.163570,18.905792,191514400
2014-05-05,21.076429,21.464287,21.071428,21.462856,19.173155,287067200
2014-05-06,21.492857,21.586071,21.228930,21.228930,18.964182,374564400
2014-05-07,21.258928,21.331785,20.990356,21.154642,18.897823,282864400
2014-05-08,21.008928,21.228930,20.942858,20.999643,18.864138,230297200
2014-05-09,20.876429,20.937500,20.726070,20.912144,18.785536,291597600
2014-05-12,20.981787,21.202143,20.978571,21.172501,19.019421,213208800
2014-05-13,21.142857,21.233570,21.096430,21.205713,19.049248,159737200
2014-05-14,21.158215,21.335714,21.133572,21.209642,19.052780,166404000
2014-05-15,21.239286,21.307142,21.001429,21.029285,18.890764,230846000
2014-05-16,21.022499,21.340357,20.907143,21.339643,19.169559,276256400
2014-05-19,21.351786,21.690357,21.333214,21.592501,19.396702,317755200
2014-05-20,21.589643,21.657143,21.454643,21.596786,19.400555,234836000
2014-05-21,21.565357,21.667856,21.502144,21.653929,19.451887,196859600
2014-05-22,21.664286,21.780357,21.575001,21.688213,19.482683,200760000
2014-05-23,21.687500,21.954643,21.659643,21.933214,19.702768,232209600
2014-05-27,21.995714,22.352142,21.986786,22.343929,20.071718,348866000
2014-05-28,22.357857,22.493929,22.277857,22.286072,20.019749,315481600
2014-05-29,22.423214,22.745358,22.420357,22.692142,20.384518,376474000
2014-05-30,22.785000,23.006071,22.460714,22.607143,20.308167,564020800
2014-06-02,22.641430,22.672501,22.232143,22.451786,20.168606,369350800
2014-06-03,22.445000,22.812143,22.437500,22.769285,20.453812,292709200
2014-06-04,22.765715,23.138929,22.718214,23.029285,20.687382,335482000
2014-06-05,23.078571,23.191786,22.950357,23.119642,20.768547,303805600
2014-06-06,23.210714,23.259287,23.016787,23.056070,20.711439,349938400
2014-06-09,23.174999,23.469999,22.937500,23.424999,21.042850,301660000
2014-06-10,23.682501,23.762501,23.392500,23.562500,21.166372,251108000
2014-06-11,23.532499,23.690001,23.367500,23.465000,21.078789,182724000
2014-06-12,23.510000,23.530001,22.975000,23.072500,20.726202,218996000
2014-06-13,23.049999,23.110001,22.719999,22.820000,20.499372,218100000
2014-06-16,22.877501,23.187500,22.862499,23.049999,20.705982,142244000
2014-06-17,23.077499,23.174999,22.950001,23.020000,20.679039,118904000
2014-06-18,23.067499,23.072500,22.837500,23.045000,20.701494,134056000
2014-06-19,23.072500,23.075001,22.834999,22.965000,20.629627,142112000
2014-06-20,22.962500,23.137501,22.725000,22.727501,20.416283,403592000
2014-06-23,22.830000,22.905001,22.650000,22.707500,20.398319,174776000
2014-06-24,22.687500,22.934999,22.547501,22.570000,20.274801,156144000
2014-06-25,22.552500,22.674999,22.412500,22.590000,20.292763,147476000
2014-06-26,22.592501,22.762501,22.450001,22.725000,20.414036,130516000
2014-06-27,22.705000,23.000000,22.692499,22.995001,20.656580,256116000
2014-06-30,23.025000,23.432501,23.022499,23.232500,20.869930,197929200
2014-07-01,23.379999,23.517500,23.282499,23.379999,21.002430,152892000
2014-07-02,23.467501,23.514999,23.272499,23.370001,20.993446,113860000
2014-07-03,23.417500,23.525000,23.299999,23.507500,21.116961,91567200
2014-07-07,23.535000,23.997499,23.525000,23.992500,21.552639,225872000
2014-07-08,24.067499,24.200001,23.480000,23.837500,21.413399,260888000
2014-07-09,23.860001,23.987499,23.690001,23.847500,21.422384,145744000
2014-07-10,23.440001,23.887501,23.379999,23.760000,21.343788,158744000
2014-07-11,23.840000,23.972500,23.715000,23.805000,21.384207,136072000
2014-07-14,23.965000,24.222500,23.912500,24.112499,21.660437,171240000
2014-07-15,24.200001,24.212500,23.757500,23.830000,21.406666,181911600
2014-07-16,24.242500,24.275000,23.684999,23.695000,21.285397,213585200
2014-07-17,23.757500,23.820000,23.142500,23.272499,20.905855,229192000
2014-07-18,23.405001,23.684999,23.254999,23.607500,21.206789,199952000
2014-07-21,23.747499,23.750000,23.430000,23.485001,21.096756,156316000
2014-07-22,23.670000,23.722500,23.530001,23.680000,21.271914,220788000
2014-07-23,23.855000,24.469999,23.792500,24.297501,21.826628,371672000
2014-07-24,24.260000,24.330000,24.105000,24.257500,21.790695,182916000
2014-07-25,24.212500,24.459999,24.160000,24.417500,21.934425,173876000
2014-07-28,24.455000,24.809999,24.387501,24.754999,22.237597,221272000
2014-07-29,24.832500,24.860001,24.562500,24.594999,22.093868,172572000
2014-07-30,24.610001,24.674999,24.417500,24.537500,22.042217,132040000
2014-07-31,24.290001,24.362499,23.832500,23.900000,21.469545,227372000
2014-08-01,23.725000,24.155001,23.702499,24.032499,21.588572,194044000
2014-08-04,24.092501,24.145000,23.792500,23.897499,21.467306,159832000
2014-08-05,23.840000,23.920000,23.590000,23.780001,21.361753,223732000
2014-08-06,23.687500,23.870001,23.677500,23.740000,21.325819,154232000
2014-08-07,23.732500,23.987499,23.525000,23.620001,21.323561,186844000
2014-08-08,23.565001,23.705000,23.320000,23.684999,21.382242,167460000
2014-08-11,23.817499,24.020000,23.709999,23.997499,21.664360,146340000
2014-08-12,24.010000,24.219999,23.902500,23.992500,21.659842,135180000
2014-08-13,24.037500,24.309999,24.010000,24.309999,21.946478,127664000
2014-08-14,24.332500,24.392500,24.200001,24.375000,22.005157,112464000
2014-08-15,24.475000,24.547501,24.215000,24.495001,22.113489,195804000
2014-08-18,24.622499,24.842501,24.495001,24.790001,22.379807,190288000
2014-08-19,24.852501,25.170000,24.830000,25.132500,22.689009,277596000
2014-08-20,25.110001,25.272499,24.987499,25.142500,22.698038,210796000
2014-08-21,25.142500,25.235001,25.027500,25.145000,22.700291,133912000
2014-08-22,25.072500,25.367500,25.047501,25.330000,22.867311,176736000
2014-08-25,25.447500,25.542500,25.320000,25.385000,22.916964,161080000
2014-08-26,25.355000,25.375000,25.215000,25.222500,22.770260,132608000
2014-08-27,25.254999,25.642500,25.174999,25.532499,23.050114,209476000
2014-08-28,25.397499,25.695000,25.389999,25.562500,23.077200,273840000
2014-08-29,25.715000,25.725000,25.549999,25.625000,23.133631,178380000
2014-09-02,25.764999,25.934999,25.680000,25.825001,23.314182,214256000
2014-09-03,25.775000,25.799999,24.645000,24.735001,22.330153,501684000
2014-09-04,24.712500,25.022499,24.447500,24.530001,22.145086,342872000
2014-09-05,24.700001,24.847500,24.577499,24.742500,22.336929,233828000
2014-09-08,24.825001,24.827499,24.512501,24.590000,22.199249,185426800
2014-09-09,24.770000,25.770000,24.035000,24.497499,22.115749,759385200
2014-09-10,24.502501,25.277500,24.440001,25.250000,22.795088,403478400
2014-09-11,25.102501,25.360001,24.905001,25.357500,22.892132,249412400
2014-09-12,25.302500,25.547501,25.270000,25.415001,22.944048,250504400
2014-09-15,25.702499,25.762501,25.360001,25.407499,22.937271,245266000
2014-09-16,24.950001,25.315001,24.722500,25.215000,22.763487,267632400
2014-09-17,25.317499,25.450001,25.147499,25.395000,22.925989,243706000
2014-09-18,25.482500,25.587500,25.389999,25.447500,22.973385,149197600
2014-09-19,25.572500,25.587500,25.125000,25.240000,22.786060,283609600
2014-09-22,25.450001,25.535000,25.145000,25.264999,22.808628,211153600
2014-09-23,25.150000,25.735001,25.135000,25.660000,23.165222,253608800
2014-09-24,25.540001,25.712500,25.299999,25.437500,22.964357,240687200
2014-09-25,25.127501,25.177500,24.430000,24.467501,22.088667,400368000
2014-09-26,24.632500,25.187500,24.600000,25.187500,22.738665,249482000
2014-09-29,24.662500,25.110001,24.657499,25.027500,22.594219,199065200
2014-09-30,25.202499,25.385000,25.132500,25.187500,22.738665,221056400
2014-10-01,25.147499,25.172501,24.674999,24.795000,22.384323,205965200
2014-10-02,24.817499,25.055000,24.510000,24.975000,22.546825,191031200
2014-10-03,24.860001,25.052500,24.760000,24.905001,22.483625,173878400
2014-10-06,24.987499,25.162500,24.855000,24.905001,22.483625,148204800
2014-10-07,24.857500,25.030001,24.682501,24.687500,22.287271,168376800
2014-10-08,24.690001,25.277500,24.577499,25.200001,22.749949,229618800
2014-10-09,25.385000,25.594999,25.152500,25.254999,22.799599,309506000
2014-10-10,25.172501,25.507500,25.075001,25.182501,22.734148,265326400
2014-10-13,25.332500,25.445000,24.952499,24.952499,22.526514,214333600
2014-10-14,25.097500,25.129999,24.642500,24.687500,22.287271,254754400
2014-10-15,24.492500,24.787500,23.795000,24.385000,22.014185,403734400
2014-10-16,23.887501,24.430000,23.852501,24.065001,21.725292,288618000
2014-10-17,24.375000,24.750000,24.202499,24.417500,22.043528,272718800
2014-10-20,24.580000,24.990000,24.555000,24.940001,22.515224,310069200
2014-10-21,25.754999,25.754999,25.317499,25.617500,23.126854,378495600
2014-10-22,25.709999,26.027500,25.650000,25.747499,23.244219,273052400
2014-10-23,26.020000,26.262501,25.907499,26.207500,23.659489,284298800
2014-10-24,26.295000,26.372499,26.132500,26.305000,23.747520,188215600
2014-10-27,26.212500,26.370001,26.174999,26.277500,23.722685,136750800
2014-10-28,26.350000,26.684999,26.337500,26.684999,24.090567,192243600
2014-10-29,26.662500,26.842501,26.590000,26.834999,24.225983,210751600
2014-10-30,26.740000,26.837500,26.475000,26.745001,24.144737,162619200
2014-10-31,27.002501,27.010000,26.802500,27.000000,24.374943,178557200
2014-11-03,27.055000,27.575001,27.002501,27.350000,24.690916,209130400
2014-11-04,27.340000,27.372499,26.930000,27.150000,24.510359,166297600
2014-11-05,27.275000,27.325001,27.032499,27.215000,24.569042,149743600
2014-11-06,27.150000,27.197500,26.950001,27.174999,24.639305,139874000
2014-11-07,27.187500,27.330000,27.137501,27.252501,24.709578,134766000
2014-11-10,27.254999,27.332500,27.167500,27.207500,24.668777,108782000
2014-11-11,27.174999,27.437500,27.100000,27.424999,24.865978,109769200
2014-11-12,27.344999,27.857500,27.342501,27.812500,25.217327,187769600
2014-11-13,27.950001,28.362499,27.900000,28.205000,25.573200,238091600
2014-11-14,28.287500,28.547501,27.802500,28.545000,25.881474,176254400
2014-11-17,28.567499,29.320000,28.325001,28.497499,25.838400,186986800
2014-11-18,28.485001,28.922501,28.472500,28.867500,26.173883,176896000
2014-11-19,28.860001,28.934999,28.450001,28.667500,25.992544,167476800
2014-11-20,28.727501,29.215000,28.712500,29.077499,26.364286,173582000
2014-11-21,29.377501,29.392500,29.007500,29.117500,26.400557,228717200
2014-11-24,29.212500,29.692499,29.155001,29.657499,26.890163,189803200
2014-11-25,29.767500,29.937500,29.362499,29.400000,26.656698,275361600
2014-11-26,29.485001,29.775000,29.457500,29.750000,26.974035,163073200
2014-11-28,29.817499,29.850000,29.512501,29.732500,26.958164,99257600
2014-12-01,29.702499,29.812500,27.817499,28.767500,26.083208,335256000
2014-12-02,28.375000,28.937500,28.187500,28.657499,25.983479,237395600
2014-12-03,28.937500,29.087500,28.777500,28.982500,26.278149,172253600
2014-12-04,28.942499,29.299999,28.822500,28.872499,26.178413,168178000
2014-12-05,28.997499,29.020000,28.660000,28.750000,26.067350,153275600
2014-12-08,28.525000,28.662500,27.905001,28.100000,25.477995,230659600
2014-12-09,27.547501,28.575001,27.337500,28.530001,25.867874,240832000
2014-12-10,28.602501,28.712500,27.885000,27.987499,25.375994,178261200
2014-12-11,28.065001,28.450001,27.834999,27.905001,25.301191,165606800
2014-12-12,27.615000,27.967501,27.395000,27.432501,24.872782,224112400
2014-12-15,27.674999,27.900000,26.587500,27.057501,24.532770,268872400
2014-12-16,26.592501,27.540001,26.565001,26.687500,24.197296,243162800
2014-12-17,26.780001,27.459999,26.705000,27.352501,24.800247,213647200
2014-12-18,27.967501,28.162500,27.665001,28.162500,25.534662,236024800
2014-12-19,28.065001,28.309999,27.915001,27.945000,25.337458,353719200
2014-12-22,28.040001,28.372499,27.992500,28.235001,25.600401,180670000
2014-12-23,28.307501,28.332500,28.115000,28.135000,25.509735,104113600
2014-12-24,28.145000,28.177500,28.002501,28.002501,25.389593,57918400
2014-12-26,28.025000,28.629999,28.002501,28.497499,25.838400,134884000
2014-12-29,28.447500,28.692499,28.424999,28.477501,25.820272,110395600
2014-12-30,28.410000,28.480000,28.027500,28.129999,25.505198,119526000
