Date,Open,High,Low,Close,Adj Close,Volume
2017-03-03,81.519997,81.690002,80.540001,81.019997,71.011330,5640600
2017-03-06,80.849998,81.290001,80.610001,80.849998,70.862312,4463900
2017-03-07,80.489998,81.000000,80.379997,80.809998,70.827255,6314200
2017-03-08,80.739998,81.519997,80.529999,81.040001,71.028862,5810400
2017-03-09,81.059998,81.410004,80.430000,80.699997,70.730843,5394400
2017-03-10,81.000000,81.070000,80.230003,80.400002,70.467918,6004400
2017-03-13,80.400002,80.589996,79.970001,80.440002,70.502960,6276800
2017-03-14,80.440002,80.589996,79.419998,79.889999,70.020920,5546200
2017-03-15,79.769997,80.220001,78.680000,79.730003,69.880684,7925500
2017-03-16,79.650002,79.980003,79.230003,79.559998,69.731682,6241100
2017-03-17,79.629997,79.650002,78.580002,78.879997,69.135674,19734800
2017-03-20,78.870003,79.110001,78.550003,78.820000,69.083099,5075800
2017-03-21,78.889999,79.010002,78.279999,78.610001,68.899040,6201300
2017-03-22,78.750000,78.870003,77.919998,78.459999,68.767570,5640700
2017-03-23,78.459999,78.730003,77.970001,78.300003,68.627342,9320900
2017-03-24,78.250000,78.660004,78.010002,78.489998,68.793869,3878600
2017-03-27,78.129997,78.949997,78.019997,78.510002,68.811386,4983500
2017-03-28,78.389999,78.949997,78.279999,78.610001,68.899040,5470000
2017-03-29,78.500000,78.860001,78.360001,78.760002,69.030502,3138200
2017-03-30,78.650002,79.110001,78.440002,78.849998,69.109406,3834600
2017-03-31,77.599998,78.610001,77.570000,78.500000,68.802628,7996100
2017-04-03,78.379997,78.550003,77.720001,78.050003,68.408218,7374100
2017-04-04,78.010002,78.220001,77.629997,77.870003,68.250443,5641000
2017-04-05,77.820000,77.870003,76.750000,77.029999,67.514236,13351900
2017-04-06,77.180000,77.220001,76.599998,77.010002,67.496689,6331000
2017-04-07,77.050003,77.220001,76.559998,77.080002,67.558037,5208000
2017-04-10,77.080002,77.849998,76.959999,77.809998,68.197853,4824300
2017-04-11,77.720001,78.190002,77.540001,78.169998,68.513397,4866700
2017-04-12,77.839996,78.150002,77.739998,77.959999,68.329338,4749800
2017-04-13,77.989998,78.360001,77.800003,77.959999,68.329338,3532000
2017-04-17,78.029999,78.739998,78.010002,78.730003,69.004219,4436100
2017-04-18,77.629997,78.500000,77.500000,78.250000,68.583511,7024300
2017-04-19,78.059998,78.089996,77.589996,77.830002,68.654076,4575600
2017-04-20,77.849998,79.540001,77.790001,79.430000,70.065445,6715400
2017-04-21,79.239998,79.500000,78.959999,79.279999,69.933136,6724300
2017-04-24,79.980003,80.190002,79.660004,80.050003,70.612350,6394100
2017-04-25,81.400002,82.410004,80.680000,82.169998,72.482414,8494300
2017-04-26,81.800003,82.180000,81.320000,82.000000,72.332451,5996900
2017-04-27,82.690002,82.900002,82.029999,82.790001,73.029305,6307300
2017-04-28,82.790001,82.870003,82.169998,82.440002,72.720596,6618400
2017-05-01,82.440002,82.800003,81.860001,81.959999,72.297173,7528700
2017-05-02,82.169998,83.300003,78.940002,79.000000,69.686134,15690000
2017-05-03,79.110001,80.230003,79.059998,79.699997,70.303612,6841500
2017-05-04,79.660004,81.150002,79.449997,81.129997,71.565010,6076500
2017-05-05,81.400002,81.510002,80.599998,81.059998,71.503281,3699200
2017-05-08,80.879997,81.320000,80.809998,81.050003,71.494469,2846300
2017-05-09,81.000000,81.480003,80.919998,81.099998,71.538567,3274300
2017-05-10,81.070000,81.559998,80.809998,80.940002,71.397423,3011400
2017-05-11,80.839996,82.459999,80.629997,82.279999,72.579437,6496000
2017-05-12,82.099998,82.400002,80.180000,80.209999,70.753494,9046600
2017-05-15,80.250000,80.940002,80.209999,80.470001,70.982841,7344700
2017-05-16,80.550003,80.680000,78.949997,79.120003,69.792000,5252200
2017-05-17,77.019997,77.629997,76.209999,76.330002,67.330948,13272700
2017-05-18,76.410004,77.470001,76.290001,76.620003,67.586746,7530500
2017-05-19,76.760002,77.000000,76.209999,76.320000,67.322098,5667200
2017-05-22,76.500000,76.629997,76.190002,76.339996,67.339767,7775000
2017-05-23,76.660004,77.830002,76.349998,77.269997,68.160088,7814300
2017-05-24,77.309998,77.540001,76.320000,76.419998,67.410316,5488800
2017-05-25,76.620003,76.690002,75.690002,75.949997,66.995728,5539200
2017-05-26,76.000000,76.650002,75.940002,76.639999,67.604385,3613000
2017-05-30,76.410004,76.980003,76.400002,76.769997,67.719048,5116600
2017-05-31,76.779999,76.970001,76.250000,76.830002,67.771980,6857200
2017-06-01,76.839996,78.290001,76.690002,78.290001,69.059860,4827300
2017-06-02,78.510002,79.080002,78.349998,79.050003,69.730247,6454100
2017-06-05,79.000000,79.050003,78.239998,78.790001,69.500908,6272300
2017-06-06,78.480003,78.519997,77.639999,77.900002,68.715828,4880800
2017-06-07,78.050003,78.370003,77.379997,78.160004,68.945175,5108500
2017-06-08,78.199997,78.559998,77.930000,78.430000,69.183342,4096400
2017-06-09,78.610001,79.739998,78.169998,79.709999,70.312431,5652600
2017-06-12,79.860001,80.910004,78.900002,79.680000,70.285980,6339700
2017-06-13,79.639999,79.989998,78.989998,79.849998,70.435928,5044300
2017-06-14,80.019997,80.860001,79.660004,80.800003,71.273933,5075900
2017-06-15,80.680000,80.900002,79.650002,80.089996,70.647636,4655800
2017-06-16,79.220001,79.459999,75.459999,77.059998,67.974861,15507200
2017-06-19,77.300003,78.099998,76.529999,78.099998,68.892242,5949700
2017-06-20,78.190002,78.570000,77.690002,77.779999,68.609985,5729100
2017-06-21,77.970001,79.070000,77.750000,78.160004,68.945175,4777400
2017-06-22,77.940002,78.239998,77.209999,77.220001,68.116013,5369700
2017-06-23,77.360001,77.940002,76.930000,77.410004,68.283607,21808600
2017-06-26,77.879997,80.580002,77.879997,80.120003,70.674095,8655700
2017-06-27,80.230003,81.150002,79.949997,80.489998,71.000481,8974300
2017-06-28,80.599998,82.000000,80.540001,81.250000,71.670868,6693100
2017-06-29,81.650002,82.150002,79.540001,80.269997,70.806404,6378800
2017-06-30,80.519997,80.709999,79.779999,80.459999,70.973999,4425700
2017-07-03,80.769997,81.339996,80.459999,80.620003,71.115158,2379800
2017-07-05,80.400002,80.629997,79.650002,79.660004,70.268333,4695700
2017-07-06,79.809998,79.930000,78.660004,78.709999,69.430336,4425500
2017-07-07,78.800003,79.129997,78.050003,78.639999,69.368568,3442500
2017-07-10,78.639999,78.860001,77.769997,78.139999,68.927536,4852700
2017-07-11,78.180000,78.230003,77.360001,77.639999,68.486481,4656100
2017-07-12,77.889999,78.430000,77.349998,77.449997,68.318871,4671800
2017-07-13,77.669998,78.239998,77.610001,77.919998,68.733467,4885800
2017-07-14,77.940002,78.279999,77.660004,77.930000,68.742287,4130300
2017-07-17,78.190002,78.449997,77.900002,78.300003,69.068680,4642800
2017-07-18,78.250000,78.379997,77.489998,78.000000,68.804047,4808500
2017-07-19,78.120003,78.739998,77.339996,77.389999,68.265953,6929700
2017-07-20,77.120003,77.599998,76.480003,77.160004,68.505669,6117500
2017-07-21,77.089996,77.370003,76.610001,77.029999,68.390251,3429300
2017-07-24,76.930000,77.349998,76.669998,77.099998,68.452415,2967300
2017-07-25,77.480003,78.970001,77.250000,78.910004,70.059395,4683700
2017-07-26,78.970001,78.970001,77.029999,78.290001,69.508934,6600300
2017-07-27,78.180000,78.919998,77.629997,78.919998,70.068253,3751700
2017-07-28,78.910004,79.949997,78.839996,79.750000,70.805161,3974400
2017-07-31,80.000000,80.610001,79.620003,79.930000,70.964966,5058800
2017-08-01,79.900002,80.300003,79.449997,79.699997,70.760780,4147700
2017-08-02,79.610001,80.279999,79.500000,79.750000,70.805161,4534600
2017-08-03,79.379997,79.809998,78.529999,78.599998,69.784172,5055200
2017-08-04,79.220001,79.250000,77.919998,77.970001,69.224838,6059700
2017-08-07,78.000000,79.279999,77.989998,79.120003,70.245842,4604000
2017-08-08,78.639999,79.000000,76.720001,78.570000,69.757523,8639800
2017-08-09,78.430000,79.489998,78.059998,79.430000,70.521080,4902200
2017-08-10,79.110001,80.300003,78.889999,79.139999,70.263580,4612800
2017-08-11,78.949997,79.809998,78.949997,79.410004,70.503319,2985500
2017-08-14,79.540001,80.139999,79.169998,79.300003,70.405655,3800600
2017-08-15,79.459999,79.669998,78.910004,79.110001,70.236961,3104200
2017-08-16,79.440002,80.129997,79.000000,79.250000,70.361259,3573900
2017-08-17,79.070000,79.779999,78.870003,78.889999,70.041649,4470500
2017-08-18,78.449997,78.750000,77.550003,77.660004,68.949593,5005400
2017-08-21,77.690002,77.919998,77.519997,77.639999,68.931824,3636900
2017-08-22,77.849998,78.389999,77.650002,77.760002,69.038383,5409100
2017-08-23,77.500000,77.879997,77.099998,77.610001,68.905212,3343300
2017-08-24,77.190002,77.639999,74.589996,75.389999,66.934196,9495500
2017-08-25,75.570000,76.279999,75.330002,75.349998,66.898697,6416500
2017-08-28,75.500000,75.959999,75.169998,75.459999,66.996330,5068300
2017-08-29,75.430000,76.320000,75.000000,76.089996,67.555672,4516200
2017-08-30,76.089996,76.660004,75.980003,76.379997,67.813164,3607000
2017-08-31,76.500000,77.779999,76.489998,77.339996,68.665466,5518700
2017-09-01,77.540001,78.440002,77.300003,77.919998,69.180420,4653600
2017-09-05,77.610001,78.949997,77.529999,78.690002,69.864059,4469000
2017-09-06,78.830002,80.000000,78.830002,79.879997,70.920593,5106200
2017-09-07,79.980003,80.610001,79.550003,80.410004,71.391159,5556100
2017-09-08,80.010002,80.550003,79.480003,79.720001,70.778549,4252900
2017-09-11,80.000000,80.000000,79.330002,79.720001,70.778549,3784300
2017-09-12,80.000000,82.790001,79.830002,82.430000,73.184570,8048700
2017-09-13,82.300003,83.690002,82.129997,83.080002,73.761696,6813800
2017-09-14,82.879997,83.059998,82.370003,82.639999,73.371033,4583500
2017-09-15,82.209999,83.360001,81.480003,83.169998,73.841591,7483200
2017-09-18,83.190002,83.529999,82.860001,83.309998,73.965889,4333300
2017-09-19,83.750000,84.000000,82.900002,83.099998,73.779419,4568200
2017-09-20,83.199997,83.760002,80.160004,80.699997,71.648628,9944300
2017-09-21,80.650002,80.720001,79.180000,79.559998,70.636482,5253400
2017-09-22,79.199997,79.900002,78.620003,79.629997,70.698639,6534100
2017-09-25,79.820000,81.620003,79.629997,81.370003,72.243484,5065300
2017-09-26,81.430000,81.889999,81.150002,81.650002,72.492081,2785800
2017-09-27,81.720001,82.000000,80.800003,81.470001,72.332260,3308400
2017-09-28,81.260002,81.480003,80.730003,81.260002,72.145813,3442200
2017-09-29,81.389999,81.680000,80.809998,81.320000,72.199097,4118100
2017-10-02,81.349998,81.610001,80.599998,80.769997,71.710770,4688500
2017-10-03,80.519997,81.309998,80.519997,80.910004,71.835075,6732600
2017-10-04,80.900002,80.959999,79.930000,80.070000,71.089294,4356800
2017-10-05,80.099998,80.940002,80.050003,80.900002,71.826195,6090800
2017-10-06,80.389999,80.470001,76.540001,76.919998,68.292587,11795600
2017-10-09,77.050003,77.220001,73.760002,74.300003,65.966469,13362400
2017-10-10,74.290001,75.430000,73.300003,74.709999,66.330460,10715900
2017-10-11,74.709999,74.970001,73.779999,73.900002,65.611313,7087400
2017-10-12,73.900002,74.570000,73.510002,73.779999,65.504776,6176400
2017-10-13,74.110001,74.199997,72.519997,72.599998,64.457130,6716300
2017-10-16,72.500000,73.400002,72.120003,72.440002,64.315079,5916900
2017-10-17,72.410004,72.910004,72.120003,72.629997,64.483765,6068700
2017-10-18,72.879997,74.559998,72.279999,74.099998,65.788872,10479600
2017-10-19,74.260002,75.199997,74.199997,74.629997,66.259438,8056700
2017-10-20,74.980003,76.500000,74.519997,76.489998,67.910835,9144900
2017-10-23,76.029999,76.480003,75.790001,75.910004,67.839333,7487100
2017-10-24,76.169998,76.430000,75.400002,76.010002,67.928696,5940200
2017-10-25,76.480003,76.620003,74.480003,75.529999,67.499725,6648700
2017-10-26,75.790001,76.470001,70.779999,73.309998,65.515770,21982500
2017-10-27,73.889999,74.989998,68.160004,68.989998,61.655045,32616300
2017-10-30,68.769997,69.660004,68.010002,68.449997,61.172455,10400900
2017-10-31,68.360001,69.339996,68.360001,68.529999,61.243954,7199300
2017-11-01,68.820000,69.529999,68.190002,69.000000,61.663986,8433800
2017-11-02,69.139999,69.919998,69.110001,69.379997,62.003582,5378500
2017-11-03,69.300003,69.669998,68.120003,69.250000,61.887413,9901200
2017-11-06,68.230003,69.820000,66.449997,66.800003,59.697899,14183100
2017-11-07,66.860001,69.419998,66.680000,68.949997,61.619305,12134800
2017-11-08,68.910004,69.089996,68.400002,68.989998,61.655045,8661700
2017-11-09,69.199997,69.430000,68.459999,69.019997,61.681862,6992100
2017-11-10,69.629997,71.510002,69.190002,70.989998,63.442406,10300000
2017-11-13,71.180000,74.000000,70.290001,71.480003,63.880329,9874900
2017-11-14,71.150002,71.440002,69.910004,70.440002,62.950901,5964000
2017-11-15,70.000000,70.379997,69.400002,69.800003,62.378948,5333900
2017-11-16,70.099998,71.050003,69.550003,70.260002,62.790043,6447600
2017-11-17,70.250000,71.029999,70.000000,70.680000,63.165371,5382200
2017-11-20,70.580002,71.000000,69.769997,70.379997,62.897263,8490300
2017-11-21,70.680000,71.629997,70.529999,71.500000,63.898193,9609100
2017-11-22,71.389999,72.070000,71.199997,71.480003,63.880329,5315400
2017-11-24,71.889999,71.930000,70.500000,70.550003,63.049191,2992900
2017-11-27,70.620003,70.940002,70.209999,70.400002,62.915146,6146300
2017-11-28,70.639999,72.709999,70.000000,72.699997,64.970619,8348500
2017-11-29,72.760002,74.680000,72.750000,73.400002,65.596191,7329900
2017-11-30,73.690002,77.790001,73.550003,76.599998,68.455963,20281300
2017-12-01,75.620003,76.589996,73.629997,75.120003,67.133339,10586500
2017-12-04,72.949997,73.279999,70.190002,71.690002,64.067993,40464600
2017-12-05,71.919998,72.150002,70.500000,71.010002,63.460281,15424000
2017-12-06,70.620003,71.570000,70.199997,71.379997,63.790947,12371700
2017-12-07,71.129997,71.330002,69.519997,71.089996,63.531761,12365800
2017-12-08,73.089996,73.800003,70.889999,73.089996,65.319122,12510500
2017-12-11,72.910004,73.599998,72.559998,73.080002,65.310204,6687000
2017-12-12,72.849998,73.190002,72.169998,72.849998,65.104660,8233100
2017-12-13,72.769997,72.900002,71.000000,71.620003,64.005447,9940400
2017-12-14,71.629997,71.889999,70.470001,70.800003,63.272621,8214300
2017-12-15,71.330002,73.680000,70.760002,73.080002,65.310204,14334100
2017-12-18,73.169998,73.389999,71.650002,71.669998,64.050125,12709300
2017-12-19,71.650002,72.980003,71.599998,72.309998,64.622078,11825600
2017-12-20,72.650002,74.180000,72.610001,73.559998,65.739166,10571600
2017-12-21,73.510002,75.870003,73.389999,74.639999,66.704353,10518500
2017-12-22,74.610001,74.720001,73.300003,73.410004,65.605125,5282400
2017-12-26,73.500000,74.000000,72.760002,73.680000,65.846413,4801700
2017-12-27,73.809998,73.900002,72.650002,72.760002,65.024239,5248600
2017-12-28,72.870003,73.230003,72.470001,73.050003,65.283409,4196600
2017-12-29,72.959999,73.099998,72.440002,72.500000,64.791878,4757500
