Date,Open,High,Low,Close,Adj Close,Volume
2017-06-09,190.000000,190.990005,189.250000,190.029999,179.060913,3344900
2017-06-12,190.300003,190.529999,188.050003,190.000000,179.032654,2730100
2017-06-13,190.050003,191.559998,189.350006,191.089996,180.059723,1882700
2017-06-14,191.050003,193.380005,190.820007,192.380005,181.275269,2210000
2017-06-15,191.429993,195.550003,191.369995,195.449997,184.168060,2894100
2017-06-16,196.009995,197.949997,195.809998,196.440002,185.100906,6939100
2017-06-19,197.880005,199.470001,197.000000,199.080002,187.588562,2726400
2017-06-20,198.750000,201.240005,198.309998,198.330002,186.881836,3077400
2017-06-21,199.580002,199.710007,197.559998,199.169998,187.673325,3151100
2017-06-22,199.250000,200.410004,199.179993,199.440002,187.927734,3339300
2017-06-23,199.259995,202.350006,198.679993,202.229996,190.556702,4310100
2017-06-26,202.770004,204.389999,199.940002,199.979996,188.436569,3077600
2017-06-27,199.800003,200.919998,198.889999,198.889999,187.409531,2296900
2017-06-28,199.500000,200.949997,199.300003,199.619995,188.097366,2096800
2017-06-29,199.619995,199.759995,196.449997,197.460007,186.062042,2428900
2017-06-30,198.500000,199.440002,197.389999,197.750000,186.335297,2225600
2017-07-03,198.070007,199.440002,197.750000,198.589996,187.126785,1511200
2017-07-05,199.300003,202.139999,198.860001,201.809998,190.160965,2716700
2017-07-06,201.639999,202.490005,200.779999,201.479996,189.850021,2737400
2017-07-07,202.240005,203.279999,201.259995,202.369995,190.688614,3090400
2017-07-10,202.320007,204.580002,202.190002,203.960007,192.186874,2701900
2017-07-11,204.000000,206.660004,204.000000,206.270004,194.363525,2815800
2017-07-12,206.949997,208.610001,206.320007,206.440002,194.523682,2817400
2017-07-13,206.800003,207.000000,205.350006,206.229996,194.325790,1943600
2017-07-14,206.800003,208.729996,206.740005,208.509995,196.474197,3229000
2017-07-17,208.729996,209.720001,208.559998,209.000000,196.935913,2416000
2017-07-18,209.110001,209.190002,207.529999,208.240005,196.219803,1942300
2017-07-19,209.429993,210.929993,208.990005,210.880005,198.707397,2258400
2017-07-20,211.100006,211.250000,209.919998,210.279999,198.142014,2235100
2017-07-21,209.990005,212.199997,209.410004,212.139999,199.894669,2098400
2017-07-24,212.000000,212.639999,211.399994,212.179993,199.932343,2392700
2017-07-25,213.220001,214.000000,211.949997,212.460007,200.196228,2889000
2017-07-26,223.479996,233.979996,223.020004,233.449997,219.974594,14140000
2017-07-27,237.130005,242.679993,236.699997,241.000000,227.088776,10860600
2017-07-28,240.820007,242.000000,238.550003,241.270004,227.343231,4602400
2017-07-31,241.850006,246.490005,241.820007,242.460007,228.464523,5777300
2017-08-01,243.380005,243.990005,239.160004,239.440002,225.618835,5018400
2017-08-02,239.059998,241.559998,237.880005,237.949997,224.214828,5119900
2017-08-03,237.059998,239.589996,236.039993,238.250000,224.497559,5112700
2017-08-04,238.580002,239.729996,236.380005,237.710007,223.988708,5590500
2017-08-07,237.600006,241.429993,237.210007,240.229996,226.363235,3674700
2017-08-08,239.910004,240.520004,238.929993,239.500000,225.675369,4871500
2017-08-09,238.009995,238.699997,234.100006,234.309998,222.101807,5680400
2017-08-10,234.029999,236.160004,231.910004,232.880005,220.746307,6817700
2017-08-11,232.759995,235.399994,230.940002,234.880005,222.642105,3461700
2017-08-14,236.009995,237.479996,235.720001,237.149994,224.793823,2953500
2017-08-15,237.210007,239.639999,236.009995,239.169998,226.708572,2851100
2017-08-16,239.699997,240.259995,237.410004,237.589996,225.210907,3012700
2017-08-17,237.380005,237.600006,235.250000,235.589996,223.315094,2810900
2017-08-18,235.000000,237.259995,234.570007,235.770004,223.485703,2939500
2017-08-21,235.770004,236.940002,234.350006,235.679993,223.400406,2545400
2017-08-22,236.160004,239.889999,236.110001,239.750000,227.258362,2915700
2017-08-23,239.360001,239.360001,237.190002,238.089996,225.684860,2518300
2017-08-24,238.520004,238.899994,236.600006,238.740005,226.300980,2553100
2017-08-25,239.000000,239.089996,235.600006,235.889999,223.599487,2270300
2017-08-28,236.220001,237.550003,234.610001,237.179993,224.822266,2395000
2017-08-29,237.210007,241.169998,236.080002,240.490005,227.959808,3535500
2017-08-30,240.990005,241.440002,239.000000,240.460007,227.931396,2801100
2017-08-31,241.000000,241.100006,238.410004,239.660004,227.173035,3075800
2017-09-01,239.660004,242.529999,239.169998,240.330002,227.808151,3270700
2017-09-05,240.300003,240.360001,236.229996,237.000000,224.651642,3866600
2017-09-06,237.529999,237.860001,234.339996,234.619995,222.395615,4252700
2017-09-07,234.750000,236.539993,234.289993,236.309998,223.997604,2994500
2017-09-08,235.750000,239.389999,235.210007,238.779999,226.338882,3404200
2017-09-11,239.500000,241.850006,239.309998,240.589996,228.054611,3628100
2017-09-12,240.589996,241.710007,238.949997,240.580002,228.045105,2702700
2017-09-13,240.000000,243.479996,237.089996,241.929993,229.324783,4529100
2017-09-14,243.000000,245.610001,242.500000,245.229996,232.452835,4995200
2017-09-15,247.360001,249.949997,246.210007,249.000000,236.026398,9033300
2017-09-18,249.970001,253.789993,248.910004,253.080002,239.893845,5193000
2017-09-19,253.080002,255.169998,251.630005,252.460007,239.306137,4124700
2017-09-20,253.259995,256.690002,252.250000,255.460007,242.149811,3853200
2017-09-21,256.130005,256.989990,254.419998,256.040009,242.699600,2809400
2017-09-22,256.309998,259.299988,256.130005,256.450012,243.088257,3475600
2017-09-25,256.970001,256.970001,251.500000,254.320007,241.069199,3479200
2017-09-26,254.600006,256.480011,253.539993,253.699997,240.481522,2173600
2017-09-27,255.270004,258.769989,253.970001,255.279999,241.979202,3840100
2017-09-28,254.110001,255.800003,251.169998,254.270004,241.021835,2586100
2017-09-29,253.850006,255.259995,252.589996,254.210007,240.964951,2531100
2017-10-02,254.649994,255.990005,253.529999,255.990005,242.652206,2685100
2017-10-03,255.990005,258.260010,254.690002,255.460007,242.149811,3163400
2017-10-04,256.119995,257.130005,254.070007,255.759995,242.434174,3031000
2017-10-05,255.279999,258.989990,254.779999,258.890015,245.401138,3940200
2017-10-06,258.000000,258.899994,257.059998,258.579987,245.107224,2736400
2017-10-09,259.000000,259.000000,257.109985,258.390015,244.927185,2146100
2017-10-10,259.739990,261.059998,257.200012,260.929993,247.334824,2740700
2017-10-11,261.320007,261.649994,259.019989,261.440002,247.818237,2890300
2017-10-12,260.950012,262.980011,260.000000,261.910004,248.263763,2577900
2017-10-13,262.899994,263.790009,260.739990,260.739990,247.154739,2243900
2017-10-16,261.500000,262.000000,259.690002,259.750000,246.216293,1818900
2017-10-17,256.489990,259.049988,256.260010,258.619995,245.145172,2515900
2017-10-18,258.470001,260.730011,256.660004,260.040009,246.491241,2051700
2017-10-19,258.980011,259.100006,256.029999,259.040009,245.543304,2589200
2017-10-20,260.359985,264.829987,259.440002,264.750000,250.955765,3955900
2017-10-23,265.130005,265.980011,262.140015,262.320007,248.652451,3302400
2017-10-24,263.239990,267.209991,263.239990,266.000000,252.140656,4401600
2017-10-25,264.779999,266.000000,254.500000,258.420013,244.955597,7895300
2017-10-26,259.720001,261.440002,257.309998,259.269989,245.761322,3419100
2017-10-27,258.260010,259.500000,255.800003,256.459991,243.097702,2899200
2017-10-30,255.449997,260.410004,255.330002,259.250000,245.742355,3025900
2017-10-31,259.339996,259.929993,257.470001,257.980011,244.538559,2742800
2017-11-01,258.290009,259.410004,256.239990,258.500000,245.031418,2929500
2017-11-02,258.309998,263.239990,258.000000,262.630005,248.946289,2529900
2017-11-03,262.420013,263.790009,260.079987,261.750000,248.112106,2610800
2017-11-06,262.619995,265.839996,262.529999,264.070007,250.311218,2911600
2017-11-07,264.070007,267.279999,264.070007,266.130005,252.263870,3205400
2017-11-08,266.140015,267.619995,265.290009,265.570007,251.733063,2841800
2017-11-09,265.010010,266.750000,259.559998,262.700012,250.351242,3215900
2017-11-10,262.109985,262.500000,259.600006,260.850006,248.588211,1740600
2017-11-13,261.670013,263.359985,260.489990,262.420013,250.084427,2604100
2017-11-14,262.000000,262.399994,260.200012,261.760010,249.455414,2358200
2017-11-15,261.420013,264.769989,260.149994,262.859985,250.503693,2510500
2017-11-16,263.760010,265.040009,263.339996,263.700012,251.304245,2710200
2017-11-17,262.820007,263.739990,262.029999,262.260010,249.931885,1724800
2017-11-20,263.000000,265.619995,262.760010,264.630005,252.190536,2447400
2017-11-21,266.239990,267.000000,264.709991,266.989990,254.439560,2267100
2017-11-22,267.000000,267.480011,264.529999,265.149994,252.686081,1471400
2017-11-24,265.260010,266.570007,264.529999,265.880005,253.381775,788900
2017-11-27,265.380005,266.839996,264.720001,265.579987,253.095856,1772200
2017-11-28,267.000000,268.010010,265.230011,267.989990,255.392593,2262100
2017-11-29,269.480011,269.679993,266.149994,269.299988,256.640991,3029100
2017-11-30,269.910004,277.040009,269.429993,276.799988,263.788391,4820300
2017-12-01,277.510010,278.730011,270.600006,271.380005,258.623199,4592500
2017-12-04,276.160004,281.829987,276.000000,277.970001,264.903442,5523000
2017-12-05,279.010010,279.440002,274.859985,275.540009,262.587708,2806100
2017-12-06,276.579987,279.140015,274.000000,278.269989,265.189270,2538100
2017-12-07,282.809998,284.790009,277.799988,281.970001,268.715363,4264400
2017-12-08,285.010010,287.320007,283.559998,285.899994,272.460632,4440500
2017-12-11,286.209991,286.489990,279.899994,283.160004,269.849487,4065200
2017-12-12,291.339996,292.799988,287.720001,289.940002,276.310791,5517600
2017-12-13,290.500000,295.850006,289.700012,291.839996,278.121399,5003300
2017-12-14,293.350006,296.820007,292.600006,293.880005,280.065582,3913400
2017-12-15,295.869995,297.369995,293.019989,293.940002,280.122711,6933500
2017-12-18,296.000000,297.140015,294.519989,296.140015,282.219330,2901600
2017-12-19,296.500000,297.579987,294.179993,297.250000,283.277130,2728400
2017-12-20,298.700012,299.329987,297.109985,297.899994,283.896545,2533700
2017-12-21,298.049988,298.390015,294.130005,295.029999,281.161499,5398300
2017-12-22,296.329987,296.519989,293.010010,295.100006,281.228210,2257400
2017-12-26,295.540009,297.440002,294.649994,295.359985,281.475922,1394700
2017-12-27,296.410004,296.799988,294.799988,295.619995,281.723694,1447800
2017-12-28,295.809998,296.989990,294.739990,296.350006,282.419434,1436800
2017-12-29,296.940002,297.299988,294.829987,294.910004,281.047150,1824600
